616,6073	0,03091
618,77916	0,06343
620,95021	0,11402
623,12045	0,12856
625,28989	0,092
627,45851	0,04797
629,62633	0,0253
631,79333	0,01441
633,95953	0,01025
636,12493	0,00732
638,28951	0,00477
640,45329	0,00473
642,61626	0,00269
644,77843	0,00219
646,93979	0,00189
649,10035	0,00116
651,2601	-2.663334622490138052e-04
653,41905	1,28274E-4
655,57719	0,00152
657,73453	0,00277
659,89106	0,00335
662,04679	8,52188E-4
664,20172	0,00119
666,35584	0,00189
668,50917	2,40984E-4
670,66169	7,83543E-4
672,81341	0,00167
674,96432	7,46365E-4
677,11444	0,00173
679,26376	1,92993E-4
681,41227	8,07177E-4
683,55999	0,00178
685,7069	0,0029
687,85302	0,00226
689,99833	5,18807E-5
692,14285	8,0033E-4
694,28657	0,0027
696,42949	0,00487
698,57162	0,0064
700,71294	0,00738
702,85347	0,00686
704,9932	0,0088
707,13214	0,0095
709,27028	0,0087
711,40762	0,00869
713,54417	0,00727
715,67992	0,00737
717,81488	0,00637
719,94904	0,00984
722,08241	0,01263
724,21498	0,01613
726,34676	0,01802
728,47775	0,01833
730,60795	0,01557
732,73735	0,01613
734,86596	0,01766
736,99378	0,02206
739,1208	0,02581
741,24704	0,03265
743,37248	0,03843
745,49713	0,03846
747,621	0,03788
749,74407	0,03991
751,86635	0,04313
753,98785	0,04506
756,10855	0,0499
758,22846	0,05122
760,34759	0,05367
762,46593	0,0531
764,58348	0,05132
766,70024	0,05125
768,81622	0,04993
770,93141	0,04716
773,04581	0,04642
775,15943	0,04683
777,27226	0,04747
779,3843	0,0493
781,49556	0,05111
783,60604	0,05929
785,71572	0,06683
787,82463	0,07622
789,93275	0,08503
792,04009	0,08971
794,14664	0,09451
796,25241	0,09851
798,3574	0,09643
800,46161	0,08961
802,56503	0,07728
804,66767	0,06522
806,76953	0,05397
808,87061	0,04647
810,97091	0,04257
813,07042	0,03933
815,16916	0,03597
817,26712	0,0305
819,3643	0,02531
821,46069	0,02124
823,55631	0,01944
825,65115	0,01832
827,74522	0,01936
829,8385	0,01841
831,931	0,0196
834,02273	0,02089
836,11368	0,02391
838,20386	0,0283
840,29326	0,03091
842,38188	0,03391
844,46973	0,03334
846,5568	0,03155
848,64309	0,02824
850,72861	0,02597
852,81336	0,0238
854,89733	0,0218
856,98052	0,02273
859,06295	0,01972
861,1446	0,01838
863,22547	0,01909
865,30558	0,01969
867,38491	0,0223
869,46347	0,02182
871,54126	0,0216
873,61827	0,02114
875,69452	0,02174
877,76999	0,02263
879,84469	0,02077
881,91863	0,01823
883,99179	0,01851
886,06418	0,01897
888,1358	0,01798
890,20666	0,01813
892,27674	0,0186
894,34606	0,01925
896,41461	0,01948
898,48239	0,0231
900,54941	0,02616
902,61565	0,02876
904,68113	0,03131
906,74584	0,03262
908,80979	0,03188
910,87297	0,02945
912,93538	0,02451
914,99703	0,02121
917,05792	0,01809
919,11804	0,01735
921,17739	0,01506
923,23598	0,01484
925,29381	0,01294
927,35087	0,01346
929,40717	0,01405
931,46271	0,01469
933,51748	0,01285
935,57149	0,01362
937,62474	0,01315
939,67723	0,01316
941,72896	0,01448
943,77992	0,01242
945,83013	0,01336
947,87957	0,01531
949,92825	0,01479
951,97618	0,01377
954,02334	0,01555
956,06974	0,01533
958,11539	0,01708
960,16027	0,01933
962,2044	0,01954
964,24777	0,02193
966,29038	0,02242
968,33224	0,02288
970,37334	0,02333
972,41368	0,02344
974,45326	0,02349
976,49209	0,02743
978,53016	0,03183
980,56747	0,03481
982,60403	0,03906
984,63984	0,04676
986,67489	0,05969
988,70918	0,07884
990,74272	0,10094
992,77551	0,12384
994,80754	0,17258
996,83882	0,29323
998,86935	0,56027
1000,89912	0,89293
1002,92815	0,99933
1004,95641	0,77516
1006,98393	0,44731
1009,0107	0,28617
1011,03671	0,1456
1013,06198	0,07685
1015,08649	0,04825
1017,11025	0,03802
1019,13326	0,03948
1021,15553	0,04981
1023,17704	0,06885
1025,1978	0,10212
1027,21782	0,15468
1029,23708	0,21573
1031,2556	0,26505
1033,27337	0,27386
1035,29039	0,23731
1037,30667	0,17751
1039,3222	0,12321
1041,33698	0,08414
1043,35101	0,06188
1045,3643	0,05332
1047,37684	0,04353
1049,38863	0,03801
1051,39969	0,03515
1053,40999	0,03418
1055,41955	0,03261
1057,42837	0,03337
1059,43644	0,0348
1061,44377	0,03567
1063,45035	0,03647
1065,45619	0,03937
1067,46129	0,04109
1069,46564	0,04235
1071,46926	0,04213
1073,47213	0,03997
1075,47426	0,0389
1077,47564	0,03812
1079,47629	0,03747
1081,47619	0,03798
1083,47536	0,03968
1085,47378	0,03882
1087,47146	0,03713
1089,46841	0,03687
1091,46461	0,0356
1093,46007	0,03709
1095,4548	0,03597
1097,44879	0,03675
1099,44203	0,03719
1101,43454	0,03549
1103,42632	0,03351
1105,41735	0,02942
1107,40765	0,02642
1109,39721	0,02396
1111,38603	0,02098
1113,37412	0,01862
1115,36147	0,0169
1117,34809	0,01587
1119,33396	0,01489
1121,31911	0,01301
1123,30352	0,01285
1125,28719	0,01182
1127,27013	0,00935
1129,25234	0,00905
1131,23381	0,0097
1133,21455	0,0108
1135,19456	0,01163
1137,17383	0,01231
1139,15237	0,01231
1141,13018	0,01488
1143,10725	0,01802
1145,0836	0,02341
1147,05921	0,03035
1149,03409	0,04235
1151,00824	0,06483
1152,98166	0,08312
1154,95435	0,11081
1156,9263	0,12364
1158,89753	0,1145
