# Mode: Color Science
# Date: 2026-03-13 13:32:24
# Measurement: ILLUMINATION
# Light: off
# Gain: 10.0
# Exposure: 10000
# XYZ: X=100.01 Y=100.39 Z=100.56
# LAB: L*=100.15 a*=-0.64 b*=-0.11
# xy: x=0.3323 y=0.3336
# Swatch_1: S1 I L*=100.9 a*=-0.8 b*=1.6
# Swatch_2: S2 I L*=118.0 a*=-17.3 b*=32.3
# Swatch_3: S3 I L*=103.0 a*=-1.9 b*=6.2
Pixel,Wavelength,Measured,S1,S2,S3
301,418.134007,0.06656980514526367,0.06472960859537125,0.11010544002056122,0.06573260575532913
302,418.633353,0.06507470458745956,0.0639396458864212,0.11313971132040024,0.06627565622329712
303,419.132783,0.06459759175777435,0.06712284684181213,0.11099524796009064,0.06839904189109802
304,419.632289,0.06358874589204788,0.06688587367534637,0.11093271523714066,0.06734341382980347
305,420.131863,0.06463706493377686,0.0672609955072403,0.11324498057365417,0.06628715991973877
306,420.631498,0.06703511625528336,0.06973480433225632,0.10776062309741974,0.067946657538414
307,421.131186,0.06552984565496445,0.06809420883655548,0.11402108520269394,0.06806247681379318
308,421.630921,0.06587734073400497,0.06712642312049866,0.1192900538444519,0.0668363869190216
309,422.130693,0.06535564363002777,0.06794106960296631,0.11542642116546631,0.06573586910963058
310,422.630496,0.0654744803905487,0.06785745173692703,0.12043467164039612,0.06459229439496994
311,423.130322,0.06486628204584122,0.06809241324663162,0.11633046716451645,0.0642368495464325
312,423.630163,0.06321869790554047,0.06426385045051575,0.11224114894866943,0.06627841293811798
313,424.130012,0.06245247647166252,0.06428461521863937,0.11765396595001221,0.06643043458461761
314,424.629861,0.06485527008771896,0.06680252403020859,0.11627168953418732,0.06543746590614319
315,425.129702,0.06569790095090866,0.06451612710952759,0.11936945468187332,0.06679700314998627
316,425.629529,0.06585247069597244,0.06494113802909851,0.11691386252641678,0.06853245198726654
317,426.129333,0.06451613456010818,0.06500488519668579,0.1163475513458252,0.06813985109329224
318,426.629107,0.06478012353181839,0.06604038923978806,0.1133987084031105,0.06824992597103119
319,427.128843,0.06376862525939941,0.06521739065647125,0.11474789679050446,0.06806415319442749
320,427.628534,0.06476050615310669,0.06601007282733917,0.11438975483179092,0.066471166908741
321,428.128172,0.06437648087739944,0.065414659678936,0.11126742511987686,0.06621181964874268
322,428.627749,0.06393377482891083,0.06742153316736221,0.11072777956724167,0.0701320618391037
323,429.127258,0.06304381787776947,0.06789494305849075,0.11131475865840912,0.06702259182929993
324,429.626692,0.0644831731915474,0.06766590476036072,0.11189896613359451,0.06775204092264175
325,430.126042,0.06514065712690353,0.0662553533911705,0.11050090193748474,0.0657380148768425
326,430.625301,0.064205102622509,0.06537005305290222,0.1129537895321846,0.06755934655666351
327,431.124462,0.06514744460582733,0.06556884944438934,0.11474994570016861,0.067957803606987
328,431.623516,0.0631650909781456,0.06464646011590958,0.12122998386621475,0.06617717444896698
329,432.122457,0.06661351770162582,0.06461150199174881,0.11959397792816162,0.06753891706466675
330,432.621277,0.06367070972919464,0.06534326821565628,0.12262683361768723,0.06766003370285034
331,433.119968,0.06496044993400574,0.06474172323942184,0.12195521593093872,0.06897913664579391
332,433.618522,0.06446805596351624,0.06680630892515182,0.12370958924293518,0.06691381335258484
333,434.116932,0.06399058550596237,0.06537692993879318,0.12451197952032089,0.07005098462104797
334,434.615191,0.0637892559170723,0.06524021178483963,0.1261765956878662,0.07092682272195816
335,435.11329,0.06539828330278397,0.06536810100078583,0.13283570110797882,0.0685955360531807
336,435.611222,0.06508254259824753,0.06509848684072495,0.13446767628192902,0.06857775896787643
337,436.109058,0.06653857976198196,0.06477213650941849,0.13584981858730316,0.06916406750679016
338,436.606873,0.06410501152276993,0.06570500135421753,0.13552457094192505,0.06724782288074493
339,437.104666,0.06314178556203842,0.06483349949121475,0.13487474620342255,0.06874782592058182
340,437.602437,0.06608914583921432,0.06540270894765854,0.13671138882637024,0.07167334854602814
341,438.100187,0.06460748612880707,0.06641367077827454,0.1318843960762024,0.07170495390892029
342,438.597915,0.06563785672187805,0.06708775460720062,0.13095040619373322,0.06950148195028305
343,439.095622,0.06606492400169373,0.07066934555768967,0.13475176692008972,0.07159470021724701
344,439.593307,0.0647376999258995,0.07077834755182266,0.1398957073688507,0.07028265297412872
345,440.090971,0.06450777500867844,0.06869707256555557,0.13827845454216003,0.07226108014583588
346,440.588612,0.06566615402698517,0.06630823761224747,0.1428309828042984,0.0698353499174118
347,441.086232,0.06724938750267029,0.06714145839214325,0.14421555399894714,0.0710233822464943
348,441.583831,0.0716361477971077,0.06726468354463577,0.149399071931839,0.07029521465301514
349,442.081407,0.06500488519668579,0.06644788384437561,0.14632518589496613,0.06950312107801437
350,442.578962,0.06479541957378387,0.06587950140237808,0.1429702192544937,0.06900659948587418
351,443.076494,0.06553395837545395,0.06391457468271255,0.14417488873004913,0.06873899698257446
352,443.574005,0.06440751999616623,0.06353860348463058,0.14080455899238586,0.06823069602251053
353,444.071494,0.06442448496818542,0.06477990001440048,0.14041899144649506,0.06661080569028854
354,444.568961,0.06534415483474731,0.06484197080135345,0.14354462921619415,0.06720747798681259
355,445.066407,0.06524926424026489,0.06617791205644608,0.14349834620952606,0.06870999187231064
356,445.56383,0.06491602212190628,0.06680718809366226,0.1439836174249649,0.06899330765008926
357,446.061231,0.065493643283844,0.06619489938020706,0.1499277502298355,0.07006678730249405
358,446.55861,0.0638318732380867,0.06770368665456772,0.14266231656074524,0.06934421509504318
359,447.055967,0.06479542702436447,0.06893106549978256,0.14650405943393707,0.07108209282159805
360,447.553301,0.06502392888069153,0.0657803863286972,0.14712554216384888,0.07181757688522339
361,448.050614,0.06536109000444412,0.0657246932387352,0.14962078630924225,0.0679532065987587
362,448.547904,0.06322891265153885,0.06612817943096161,0.14917199313640594,0.06882158666849136
363,449.045173,0.06400251388549805,0.06636960804462433,0.1472911685705185,0.06904499232769012
364,449.542419,0.06686216592788696,0.06824000179767609,0.15246282517910004,0.07155927270650864
365,450.039642,0.06666035950183868,0.06782013922929764,0.15018272399902344,0.07115296274423599
366,450.536844,0.06582437455654144,0.06541696935892105,0.14849166572093964,0.07193863391876221
367,451.034023,0.06742344051599503,0.06601815670728683,0.14826259016990662,0.07259266078472137
368,451.531179,0.0661192461848259,0.0679374486207962,0.15123103559017181,0.07097728550434113
369,452.028314,0.06605895608663559,0.06860844790935516,0.1446797251701355,0.072920061647892
370,452.525425,0.06426606327295303,0.0666411742568016,0.15145981311798096,0.07028435170650482
371,453.022515,0.06476050615310669,0.06518643349409103,0.14730924367904663,0.0683373287320137
372,453.519582,0.06501037627458572,0.06637003272771835,0.1520424634218216,0.07118625193834305
373,454.016626,0.0640493780374527,0.0655498281121254,0.14828617870807648,0.06870916485786438
374,454.513648,0.06529414653778076,0.06629014760255814,0.1514100283384323,0.06952590495347977
375,455.010647,0.06700113415718079,0.0655660554766655,0.15003277361392975,0.07079043239355087
376,455.507623,0.06593065708875656,0.06703131645917892,0.15199247002601624,0.07191316783428192
377,456.004577,0.06750152260065079,0.0679868683218956,0.15246804058551788,0.07009612023830414
378,456.501508,0.06645078957080841,0.06677984446287155,0.15460965037345886,0.06805691123008728
379,456.998417,0.06564799696207047,0.06656784564256668,0.1600547432899475,0.07010193914175034
380,457.495303,0.06462179869413376,0.06790977716445923,0.16377820074558258,0.06977492570877075
381,457.992166,0.0658089742064476,0.06840774416923523,0.1613909900188446,0.07073669135570526
382,458.489006,0.06500488519668579,0.06809383630752563,0.1644746959209442,0.07131274789571762
383,458.985823,0.0650639757514,0.0675426721572876,0.16512484848499298,0.06987926363945007
384,459.482618,0.06440751254558563,0.06574590504169464,0.1745368093252182,0.06963372230529785
385,459.979389,0.06504843384027481,0.06604507565498352,0.1752522736787796,0.07150223851203918
386,460.476138,0.06478766351938248,0.0684419646859169,0.17464399337768555,0.07144682109355927
387,460.972864,0.06380826234817505,0.06581948697566986,0.17735964059829712,0.07053730636835098
388,461.469566,0.06538964807987213,0.06366393715143204,0.1752936840057373,0.07024943828582764
389,461.966246,0.0656384602189064,0.07041227072477341,0.18507656455039978,0.07136926800012589
390,462.462903,0.06411945074796677,0.07004941999912262,0.18865123391151428,0.07269535958766937
391,462.959536,0.06494462490081787,0.0657380223274231,0.18737536668777466,0.0700298398733139
392,463.456147,0.0637086033821106,0.0647914782166481,0.19755910336971283,0.07171784341335297
393,463.952734,0.06561584025621414,0.06579442322254181,0.19835151731967926,0.07636270672082901
394,464.449298,0.06473607569932938,0.06797503679990768,0.20951451361179352,0.07331377267837524
395,464.945839,0.06755247712135315,0.06979472190141678,0.20130555331707,0.07014694064855576
396,465.442356,0.06587698310613632,0.06571496278047562,0.20799940824508667,0.07323935627937317
397,465.938851,0.06568914651870728,0.06893939524888992,0.21156026422977448,0.07176405936479568
398,466.435322,0.06812650710344315,0.06742075085639954,0.20967397093772888,0.07315944135189056
399,466.93177,0.06773877888917923,0.06623520702123642,0.2100367397069931,0.07278360426425934
400,467.428194,0.0654284805059433,0.06654804944992065,0.21690499782562256,0.07285074889659882
401,467.924595,0.0688907653093338,0.06816551834344864,0.21975666284561157,0.07213294506072998
402,468.420973,0.06637342274188995,0.06815961003303528,0.2237226963043213,0.07422147691249847
403,468.917327,0.06387775391340256,0.06680672615766525,0.23006168007850647,0.07308569550514221
404,469.413657,0.0663188174366951,0.06833455711603165,0.2310304045677185,0.0740557610988617
405,469.909964,0.06611817330121994,0.06628622114658356,0.22693277895450592,0.07170785218477249
406,470.406248,0.06490403413772583,0.06630359590053558,0.23183313012123108,0.07098988443613052
407,470.902508,0.06253503262996674,0.06736490875482559,0.24203746020793915,0.07373776286840439
408,471.398744,0.06312289088964462,0.06797706335783005,0.2447182983160019,0.07370024919509888
409,471.894957,0.0649704709649086,0.06706906110048294,0.24663224816322327,0.07174244523048401
410,472.391146,0.06587052345275879,0.06693419814109802,0.2430848479270935,0.07267464697360992
411,472.887312,0.06674522906541824,0.0675765872001648,0.2471127063035965,0.0757901668548584
412,473.383453,0.06522704660892487,0.06977029144763947,0.2483985871076584,0.07675464451313019
413,473.879571,0.0652061477303505,0.06653422117233276,0.2508524954319,0.07306241989135742
414,474.375665,0.06553710252046585,0.06957129389047623,0.2526213526725769,0.07551663368940353
415,474.871735,0.06387138366699219,0.0687067061662674,0.2599295377731323,0.07669749110937119
416,475.367782,0.06451611965894699,0.06955577433109283,0.2611599862575531,0.07385310530662537
417,475.863804,0.06482060253620148,0.06994570791721344,0.2565012276172638,0.0738961398601532
418,476.359803,0.06550514698028564,0.06569943577051163,0.2605287432670593,0.07460518181324005
419,476.855777,0.0684262067079544,0.06846152245998383,0.2609970271587372,0.07344412058591843
420,477.351728,0.06606552004814148,0.07299177348613739,0.26590970158576965,0.07493072748184204
421,477.847655,0.06484539061784744,0.07107079774141312,0.2730962336063385,0.07359617948532104
422,478.343557,0.0652143582701683,0.06812363117933273,0.272458016872406,0.07294140011072159
423,478.839436,0.06468863785266876,0.06961071491241455,0.272201806306839,0.07394087314605713
424,479.33529,0.06551443785429001,0.0679970383644104,0.2703341543674469,0.07527746260166168
425,479.831121,0.06502815335988998,0.06792058050632477,0.2736055850982666,0.07538450509309769
426,480.326927,0.06638667732477188,0.07039627432823181,0.2734728157520294,0.07659027725458145
427,480.822709,0.0664711594581604,0.06911122798919678,0.2722066640853882,0.07640593498945236
428,481.318466,0.06523489207029343,0.06880606710910797,0.2737222909927368,0.07291389256715775
429,481.8142,0.06640671193599701,0.06796429306268692,0.2739027142524719,0.07253537327051163
430,482.309909,0.06567136943340302,0.0679723396897316,0.27768227458000183,0.07405432313680649
431,482.805594,0.06446121633052826,0.06716396659612656,0.27451345324516296,0.07508456707000732
432,483.301254,0.06732744723558426,0.06785040348768234,0.27071160078048706,0.07367316633462906
433,483.79689,0.06750299036502838,0.06762246787548065,0.27431991696357727,0.07308820635080338
434,484.292502,0.06372108310461044,0.06923732906579971,0.26951155066490173,0.07528309524059296
435,484.788089,0.06371783465147018,0.06703466922044754,0.2677997946739197,0.07533291727304459
436,485.283652,0.06556029617786407,0.07045035064220428,0.26876986026763916,0.07694004476070404
437,485.77919,0.06578986346721649,0.06752386689186096,0.2574779987335205,0.07245074212551117
438,486.274704,0.06554648280143738,0.06551245599985123,0.25501346588134766,0.07315881550312042
439,486.770193,0.06628787517547607,0.06639597564935684,0.2573062777519226,0.07485193759202957
440,487.265658,0.06629342585802078,0.06879162788391113,0.26428884267807007,0.07416824996471405
441,487.761098,0.06625393778085709,0.06710296869277954,0.272243469953537,0.0788649171590805
442,488.256513,0.06581103056669235,0.06957694888114929,0.2738766372203827,0.07729368656873703
443,488.751885,0.06590094417333603,0.06917461007833481,0.27218589186668396,0.07505718618631363
444,489.247195,0.06647118180990219,0.06980360299348831,0.27865347266197205,0.07822878658771515
445,489.742446,0.0652807205915451,0.06706251204013824,0.27287864685058594,0.0759204775094986
446,490.237638,0.06633786857128143,0.06687740981578827,0.27633169293403625,0.07189542055130005
447,490.732773,0.0655897930264473,0.06940371543169022,0.2761198580265045,0.07410568743944168
448,491.227852,0.0628962367773056,0.07067158818244934,0.2739662528038025,0.07600405067205429
449,491.722876,0.06265418976545334,0.06771938502788544,0.2759914696216583,0.07342744618654251
450,492.217848,0.06581949442625046,0.06771527975797653,0.2817882001399994,0.07418416440486908
451,492.712767,0.06825192272663116,0.06748022139072418,0.28211647272109985,0.0755428895354271
452,493.207636,0.06596919149160385,0.06927338242530823,0.28570160269737244,0.07512714713811874
453,493.702456,0.06445096433162689,0.0677279680967331,0.2962183654308319,0.07614556699991226
454,494.197229,0.0658266618847847,0.06740137934684753,0.2923368513584137,0.07621454447507858
455,494.691955,0.06675045937299728,0.06794601678848267,0.28774547576904297,0.07544750720262527
456,495.186636,0.06629014760255814,0.06790167838335037,0.2847222685813904,0.0782972052693367
457,495.681274,0.06639785319566727,0.06774327903985977,0.2865241467952728,0.07172953337430954
458,496.175869,0.065493643283844,0.06778104603290558,0.2995096445083618,0.07515796273946762
459,496.670423,0.06489545851945877,0.06854979693889618,0.28531429171562195,0.07811933010816574
460,497.164938,0.06413598358631134,0.06894754618406296,0.2818593978881836,0.0764525979757309
461,497.659415,0.06485108286142349,0.06948461383581161,0.2784028649330139,0.07489136606454849
462,498.153855,0.06654587388038635,0.06626318395137787,0.275503009557724,0.07575106620788574
463,498.64826,0.06664012372493744,0.06763666123151779,0.27400392293930054,0.074106365442276
464,499.14263,0.0661403089761734,0.0685565397143364,0.2789602279663086,0.07308104634284973
465,499.636968,0.06719950586557388,0.06787634640932083,0.27628642320632935,0.07455729693174362
466,500.131275,0.06728363782167435,0.06972955167293549,0.27385613322257996,0.07657217234373093
467,500.625551,0.06689666211605072,0.06848084181547165,0.2780560255050659,0.07679776102304459
468,501.119799,0.06500488519668579,0.06836964190006256,0.2754167318344116,0.07570906728506088
469,501.61402,0.06641971319913864,0.07031141221523285,0.2817797362804413,0.07480700314044952
470,502.108215,0.0667329952120781,0.07085119187831879,0.2798841893672943,0.07772347331047058
471,502.602385,0.0684889703989029,0.06994446367025375,0.2828836739063263,0.07630258798599243
472,503.096532,0.06612616032361984,0.07020638883113861,0.28103524446487427,0.07450142502784729
473,503.590658,0.06319648027420044,0.06787106394767761,0.28355592489242554,0.07805442810058594
474,504.084763,0.0661989375948906,0.06823700666427612,0.28085047006607056,0.0777495875954628
475,504.578849,0.06493883579969406,0.0706467255949974,0.28038644790649414,0.07714030146598816
476,505.072917,0.06543087214231491,0.0681648850440979,0.27945205569267273,0.07377810031175613
477,505.566968,0.06733253598213196,0.06898827850818634,0.2889345586299896,0.07494655251502991
478,506.061005,0.06627566367387772,0.06915588676929474,0.2737827003002167,0.07498457282781601
479,506.555028,0.06526807695627213,0.0683102235198021,0.28017768263816833,0.07548603415489197
480,507.049039,0.0654664933681488,0.067448690533638,0.27480053901672363,0.07665209472179413
481,507.543039,0.06561778485774994,0.06776493787765503,0.28348836302757263,0.07744107395410538
482,508.03703,0.06576734036207199,0.06716533750295639,0.27798426151275635,0.07465502619743347
483,508.531012,0.06479908525943756,0.06723617762327194,0.27757400274276733,0.07357871532440186
484,509.024988,0.06606467813253403,0.0669599249958992,0.27567973732948303,0.07538298517465591
485,509.518958,0.06731318682432175,0.06721524149179459,0.2811972200870514,0.07523585855960846
486,510.012924,0.06537801027297974,0.06901271641254425,0.2789793908596039,0.07642658799886703
487,510.506887,0.06557229161262512,0.06747806817293167,0.276630163192749,0.07723792642354965
488,511.000849,0.06470713764429092,0.07017543911933899,0.28367453813552856,0.08023159205913544
489,511.494811,0.06567903608083725,0.06841017305850983,0.2783174514770508,0.07914970070123672
490,511.988774,0.06484196335077286,0.06761669367551804,0.2783638536930084,0.0767233595252037
491,512.48274,0.06490714848041534,0.07044429332017899,0.27950501441955566,0.07386629283428192
492,512.97671,0.06660884618759155,0.07072187960147858,0.27607035636901855,0.07478675246238708
493,513.470686,0.06741905957460403,0.06839846074581146,0.2659953534603119,0.07675953954458237
494,513.964668,0.06374996900558472,0.06946220993995667,0.25915101170539856,0.07705992460250854
495,514.458658,0.06686470657587051,0.06867962330579758,0.26125019788742065,0.07761828601360321
496,514.952658,0.06648512929677963,0.0683312937617302,0.25864964723587036,0.07470577210187912
497,515.446669,0.07067183405160904,0.06706898659467697,0.25624340772628784,0.07390400022268295
498,515.940693,0.06851399689912796,0.0663667693734169,0.25586971640586853,0.07579830288887024
499,516.434729,0.06798278540372849,0.06586848944425583,0.2550138831138611,0.07372394949197769
500,516.928781,0.06627567112445831,0.06752585619688034,0.24938049912452698,0.07427474111318588
501,517.422849,0.0648840069770813,0.06859420984983444,0.25005993247032166,0.07806520164012909
502,517.916935,0.06537864357233047,0.06898478418588638,0.2573820948600769,0.08055105060338974
503,518.41104,0.06520039588212967,0.0688028559088707,0.2536378800868988,0.07224462181329727
504,518.905165,0.06508281081914902,0.0675312802195549,0.2605282664299011,0.07406492531299591
505,519.399313,0.06409401446580887,0.06927839666604996,0.2668345868587494,0.07569433003664017
506,519.893483,0.06417112052440643,0.06946676969528198,0.26897114515304565,0.07844939827919006
507,520.387678,0.06285072863101959,0.07023844867944717,0.2735820710659027,0.08084381371736526
508,520.881898,0.06409478932619095,0.06769954413175583,0.2677896320819855,0.07621320337057114
509,521.376146,0.06532876938581467,0.06568914651870728,0.27149930596351624,0.07520061731338501
510,521.870423,0.06581191718578339,0.06777451187372208,0.2757675051689148,0.07752461731433868
511,522.364729,0.06534608453512192,0.06676441431045532,0.271045058965683,0.07865603268146515
512,522.859051,0.06561977416276932,0.07088135927915573,0.2700580358505249,0.07653216272592545
513,523.353373,0.06652472913265228,0.06910394877195358,0.27089908719062805,0.075409896671772
514,523.847695,0.06616705656051636,0.06510263681411743,0.27275896072387695,0.0791168212890625
515,524.342017,0.06346878409385681,0.0681365579366684,0.26492318511009216,0.07662951946258545
516,524.836339,0.0647428035736084,0.06707629561424255,0.2617475986480713,0.0781082808971405
517,525.330661,0.06609877943992615,0.06839097291231155,0.2621333599090576,0.07405856251716614
518,525.824983,0.06496157497167587,0.0701892226934433,0.2685876786708832,0.07436113059520721
519,526.319305,0.06489760428667068,0.06986501812934875,0.2646608352661133,0.07530899345874786
520,526.813627,0.06425387412309647,0.06917370855808258,0.26719290018081665,0.07802759110927582
521,527.307949,0.06514007598161697,0.0681241974234581,0.2673307955265045,0.0771169364452362
522,527.802271,0.06697338074445724,0.06736305356025696,0.27058979868888855,0.07605508714914322
523,528.296593,0.06677286326885223,0.0673636719584465,0.27619487047195435,0.07563255727291107
524,528.790915,0.06474508345127106,0.06875203549861908,0.2783661186695099,0.07845979183912277
525,529.285237,0.0656755119562149,0.067997045814991,0.2916058897972107,0.07707510143518448
526,529.779559,0.06619816273450851,0.06648746132850647,0.28116998076438904,0.07641390711069107
527,530.273881,0.06474464386701584,0.07048596441745758,0.27944567799568176,0.07840672880411148
528,530.768203,0.06573373824357986,0.06788445264101028,0.2821805477142334,0.07583968341350555
529,531.262525,0.06537634879350662,0.06996964663267136,0.2772148847579956,0.074997678399086
530,531.756847,0.0631776824593544,0.07120480388402939,0.2718594968318939,0.07569538056850433
531,532.251169,0.06481235474348068,0.06926092505455017,0.2762915790081024,0.07851050049066544
532,532.745491,0.06654098629951477,0.06584813445806503,0.27348577976226807,0.0778806209564209
533,533.239813,0.06610990315675735,0.06823069602251053,0.2765682637691498,0.07719631493091583
534,533.734135,0.06528281420469284,0.06927460432052612,0.274671733379364,0.07734997570514679
535,534.228457,0.06635195016860962,0.06709238886833191,0.28379374742507935,0.08016342669725418
536,534.722779,0.06500488519668579,0.06605760008096695,0.2782001197338104,0.07640418410301208
537,535.217101,0.06595999002456665,0.06760665029287338,0.27798351645469666,0.07664623111486435
538,535.711423,0.06717870384454727,0.06859563291072845,0.2848174571990967,0.07991863042116165
539,536.205745,0.06507470458745956,0.06821483373641968,0.2934240698814392,0.07675138860940933
540,536.700067,0.06667288392782211,0.06666035205125809,0.28596338629722595,0.07857488840818405
541,537.194389,0.065338134765625,0.0669550821185112,0.2728233337402344,0.07850563526153564
542,537.688711,0.06514864414930344,0.06925617158412933,0.27315425872802734,0.07746536284685135
543,538.183033,0.06597622483968735,0.07247592508792877,0.27361682057380676,0.07689248770475388
544,538.677355,0.06597200036048889,0.06625577062368393,0.28026461601257324,0.07573802024126053
545,539.171677,0.06329799443483353,0.0690501481294632,0.2687772810459137,0.07853461056947708
546,539.665999,0.0655348002910614,0.06877874583005905,0.2779845595359802,0.07593995332717896
547,540.160321,0.06752225011587143,0.06916333734989166,0.2821168005466461,0.08028894662857056
548,540.654643,0.0656275525689125,0.06592977792024612,0.2765861451625824,0.0813010036945343
549,541.148965,0.06697802245616913,0.06798981130123138,0.27310431003570557,0.08035951107740402
550,541.643287,0.0662267878651619,0.06614189594984055,0.2748045027256012,0.07707008719444275
551,542.137609,0.065493643283844,0.06771110743284225,0.2770788073539734,0.07724100351333618
552,542.631931,0.06544032692909241,0.06651026755571365,0.27933505177497864,0.08015639334917068
553,543.126253,0.06537903845310211,0.06652867048978806,0.27798324823379517,0.07908274233341217
554,543.620574,0.06722376495599747,0.0697338730096817,0.2774493098258972,0.07796910405158997
555,544.114896,0.06587915122509003,0.0696682259440422,0.2714211046695709,0.07701732963323593
556,544.609218,0.06477337330579758,0.06879858672618866,0.2806048095226288,0.07855803519487381
557,545.10354,0.06483144313097,0.06889685243368149,0.29178375005722046,0.07919274270534515
558,545.597862,0.06498246639966965,0.06877941638231277,0.2943284809589386,0.08022157102823257
559,546.092184,0.06316537410020828,0.06888923048973083,0.2804125249385834,0.076522596180439
560,546.586506,0.06428880244493484,0.06609276682138443,0.2763318717479706,0.0758812427520752
561,547.080828,0.06407902389764786,0.0667063519358635,0.27202218770980835,0.07834947854280472
562,547.57515,0.06566472351551056,0.07036346197128296,0.2799375653266907,0.0795089602470398
563,548.069472,0.06675413250923157,0.0724734514951706,0.26847589015960693,0.07639671862125397
564,548.563794,0.06503364443778992,0.07077804952859879,0.2749582529067993,0.07501038163900375
565,549.058116,0.06533405184745789,0.06953120976686478,0.2793738842010498,0.07833465933799744
566,549.552438,0.06601610779762268,0.07073669135570526,0.2729305922985077,0.07863540202379227
567,550.04676,0.06579911708831787,0.06961169838905334,0.2746528387069702,0.08086267113685608
568,550.541082,0.06627186387777328,0.06739438325166702,0.2702222764492035,0.08092933148145676
569,551.035404,0.06677193194627762,0.06808356940746307,0.2684627175331116,0.07528052479028702
570,551.529726,0.06596285104751587,0.06794147193431854,0.2677219808101654,0.07611637562513351
571,552.024048,0.0656103640794754,0.06697946786880493,0.27243974804878235,0.08060956001281738
572,552.51837,0.06536715477705002,0.06872129440307617,0.2760949730873108,0.08070763200521469
573,553.012692,0.06586603075265884,0.06812386214733124,0.2733549475669861,0.07742710411548615
574,553.507014,0.06703595072031021,0.06973696500062943,0.27559512853622437,0.07950471341609955
575,554.001336,0.0659160315990448,0.06996078789234161,0.271813303232193,0.07902787625789642
576,554.495658,0.06490307301282883,0.07035528123378754,0.2654191553592682,0.07910648733377457
577,554.98998,0.06507154554128647,0.06833310425281525,0.267422616481781,0.07702517509460449
578,555.484302,0.06592375040054321,0.06844744086265564,0.26518380641937256,0.07477034628391266
579,555.978624,0.06539686024188995,0.06957225501537323,0.27165794372558594,0.07801063358783722
580,556.472946,0.06499630957841873,0.0682758092880249,0.2681393027305603,0.07672934234142303
581,556.967268,0.06463209539651871,0.0687054842710495,0.2750829756259918,0.07820136845111847
582,557.46159,0.0645962506532669,0.06957410275936127,0.271346777677536,0.07834798842668533
583,557.955912,0.06519496440887451,0.07028587907552719,0.2662881016731262,0.07864762842655182
584,558.450234,0.06619580090045929,0.06890283524990082,0.25750911235809326,0.07869011908769608
585,558.944556,0.06576023250818253,0.06714093685150146,0.25724586844444275,0.07674731314182281
586,559.438878,0.06556007266044617,0.06810035556554794,0.26507681608200073,0.0785599797964096
587,559.9332,0.06355012208223343,0.06912675499916077,0.263583242893219,0.08096081763505936
588,560.427522,0.0643509104847908,0.06805381178855896,0.2611375153064728,0.0777214914560318
589,560.921844,0.06600095331668854,0.06952784210443497,0.2703324556350708,0.07712801545858383
590,561.416166,0.06424370408058167,0.06842619925737381,0.2694331705570221,0.07700417935848236
591,561.910488,0.06337570399045944,0.07017388194799423,0.27291184663772583,0.07850214093923569
592,562.40481,0.0642445981502533,0.0667586699128151,0.2686392068862915,0.07865557819604874
593,562.899132,0.06512436270713806,0.06561446189880371,0.2652699649333954,0.07966764271259308
594,563.393454,0.06476530432701111,0.0705966129899025,0.2755432724952698,0.07942706346511841
595,563.887776,0.0649900734424591,0.07054545730352402,0.2792738080024719,0.08210229873657227
596,564.382098,0.06522326916456223,0.07025089859962463,0.2734834849834442,0.08087164908647537
597,564.87642,0.06565053761005402,0.06822396069765091,0.26791372895240784,0.07934488356113434
598,565.370741,0.06441671401262283,0.07002250105142593,0.2631693482398987,0.07736562937498093
599,565.865063,0.06409719586372375,0.07016617804765701,0.2659373879432678,0.08533784002065659
600,566.359385,0.06475146114826202,0.06758078187704086,0.26398661732673645,0.08295565098524094
601,566.853707,0.0642368346452713,0.06848050653934479,0.2629062831401825,0.08028171956539154
602,567.348029,0.06230883672833443,0.06620281934738159,0.2663091719150543,0.07866019755601883
603,567.842351,0.06561095267534256,0.06830178201198578,0.26452431082725525,0.07569152861833572
604,568.336673,0.06585568189620972,0.06997203826904297,0.2680928409099579,0.07974256575107574
605,568.830479,0.06598714739084244,0.07116599380970001,0.2728075683116913,0.07815833389759064
606,569.323374,0.06601499021053314,0.06860759109258652,0.27274787425994873,0.07656846195459366
607,569.81554,0.06802015751600266,0.06754642724990845,0.2729797661304474,0.07512176036834717
608,570.30716,0.06415770202875137,0.06597154587507248,0.26414579153060913,0.07865704596042633
609,570.798415,0.0669599249958992,0.06869038194417953,0.2787749171257019,0.07734674215316772
610,571.289488,0.06613738089799881,0.06604349613189697,0.28273966908454895,0.07554253190755844
611,571.78056,0.0649956613779068,0.06773202121257782,0.27909672260284424,0.0769602507352829
612,572.271816,0.06369713693857193,0.0681438073515892,0.2757146954536438,0.07893450558185577
613,572.763435,0.06467253714799881,0.06892166286706924,0.2758289873600006,0.07563299685716629
614,573.255601,0.06538128852844238,0.06750152260065079,0.2669108808040619,0.0765698254108429
615,573.748496,0.06504678726196289,0.0669279396533966,0.27192065119743347,0.08087628334760666
616,574.242302,0.06353861093521118,0.06751850247383118,0.27008283138275146,0.07863427698612213
617,574.737201,0.06383371353149414,0.06861627101898193,0.2759377360343933,0.07801808416843414
618,575.233375,0.06505247205495834,0.06950661540031433,0.2738857865333557,0.07802964746952057
619,575.731007,0.06590638309717178,0.06973696500062943,0.27751344442367554,0.07670716941356659
620,576.230278,0.06467463821172714,0.06908322125673294,0.2773014307022095,0.08095540851354599
