# Mode: Color Science
# Date: 2026-03-13 12:07:57
# Measurement type: ILLUMINATION
# Light source: off
# Gain: 10.0
# Exposure: 10000
# XYZ: X=88.07 Y=100.00 Z=138.70
# LAB: L*=100.00 a*=0.00 b*=0.00
# xy: x=0.2695 y=0.3060
Pixel,Wavelength,Intensity
948,739.165576,0.0963927
949,739.660699,0.0946449
950,740.155826,0.0998441
951,740.650956,0.0991083
952,741.146091,0.0965005
953,741.64123,0.0978758
954,742.136374,0.0984776
955,742.631521,0.101532
956,743.126672,0.104658
957,743.621828,0.102304
958,744.116988,0.111011
959,744.612152,0.10746
960,745.107321,0.106399
961,745.602493,0.102976
962,746.09767,0.106278
963,746.592851,0.109366
964,747.088037,0.109557
965,747.583226,0.117161
966,748.07842,0.117156
967,748.573619,0.117016
968,749.068822,0.117497
969,749.564029,0.118225
970,750.059241,0.11322
971,750.554457,0.123098
972,751.049677,0.122554
973,751.544902,0.119551
974,752.040132,0.118139
975,752.535366,0.124565
976,753.030604,0.122607
977,753.525847,0.129393
978,754.021095,0.131014
979,754.516347,0.134416
980,755.011603,0.130304
981,755.506865,0.129402
982,756.00213,0.130387
983,756.497401,0.133456
984,756.992676,0.135526
985,757.487956,0.136995
986,757.98324,0.138048
987,758.478529,0.136876
988,758.973823,0.134728
989,759.469122,0.136589
990,759.964425,0.134791
991,760.459733,0.13721
992,760.955046,0.141272
993,761.450364,0.135331
994,761.945687,0.132071
995,762.441014,0.130745
996,762.936346,0.120512
997,763.431683,0.112854
998,763.927025,0.0998419
999,764.422372,0.100851
1000,764.917724,0.0917389
1001,765.413081,0.0923329
1002,765.908442,0.0919969
1003,766.403809,0.0942448
1004,766.89918,0.0947953
1005,767.394557,0.0974654
1006,767.889939,0.1007
1007,768.385325,0.0996872
1008,768.880717,0.0966755
1009,769.376114,0.104807
1010,769.871516,0.108005
1011,770.366923,0.109756
1012,770.862335,0.111639
1013,771.357752,0.117488
1014,771.853175,0.120616
1015,772.348602,0.122341
1016,772.844035,0.130618
1017,773.339473,0.132407
1018,773.834916,0.131455
1019,774.330365,0.131304
1020,774.825819,0.126155
1021,775.321278,0.122345
1022,775.816742,0.129216
1023,776.312212,0.126976
1024,776.807686,0.129751
1025,777.303167,0.125451
1026,777.798652,0.125869
1027,778.294143,0.120867
1028,778.78964,0.11728
1029,779.285142,0.115713
1030,779.780649,0.113443
1031,780.276162,0.113232
1032,780.77168,0.114389
1033,781.267204,0.114431
1034,781.762733,0.113548
1035,782.258267,0.107676
1036,782.753808,0.10952
1037,783.249353,0.109934
1038,783.744905,0.112073
1039,784.240462,0.103617
1040,784.736024,0.106108
1041,785.231592,0.105562
1042,785.727166,0.10723
1043,786.222745,0.104985
1044,786.718331,0.103138
1045,787.213921,0.10459
1046,787.709518,0.106656
1047,788.20512,0.101077
1048,788.700728,0.101741
1049,789.196342,0.103579
1050,789.691961,0.101327
1051,790.187586,0.0971091
1052,790.683217,0.0938827
1053,791.178854,0.0941632
1054,791.674497,0.0916593
1055,792.170146,0.0895189
1056,792.6658,0.0911503
1057,793.16146,0.0879185
1058,793.657127,0.0906533
1059,794.152799,0.0883441
1060,794.648477,0.0884283
1061,795.144161,0.0886566
1062,795.639851,0.0871243
1063,796.135547,0.0837083
1064,796.631249,0.0855766
1065,797.126957,0.085622
1066,797.622671,0.0827685
1067,798.118392,0.0818439
1068,798.614118,0.082631
1069,799.10985,0.0831058
1070,799.605589,0.0782174
1071,800.101333,0.0815585
1072,800.597084,0.0790091
1073,801.092841,0.0775818
1074,801.588604,0.0760042
1075,802.084373,0.0767176
1076,802.580149,0.0777509
1077,803.075931,0.07583
1078,803.571719,0.0756138
1079,804.067513,0.0764109
1080,804.563313,0.0735404
1081,805.05912,0.0727188
1082,805.554933,0.0746359
1083,806.050753,0.0756143
1084,806.546579,0.0742913
1085,807.042411,0.0756396
1086,807.53825,0.0720546
1087,808.034095,0.0708629
1088,808.529946,0.0707837
1089,809.025804,0.07225
1090,809.521668,0.0713587
1091,810.017539,0.0693355
1092,810.513416,0.0679869
1093,811.0093,0.0686834
1094,811.50519,0.068949
1095,812.001087,0.0678111
1096,812.496991,0.0699939
1097,812.9929,0.0683871
1098,813.488817,0.0675778
