# Mode: Color Science
# Date: 2026-03-13 12:10:11
# Measurement type: ILLUMINATION
# Light source: off
# Gain: 10.0
# Exposure: 10000
# XYZ: X=103.40 Y=100.00 Z=32.50
# LAB: L*=100.00 a*=0.00 b*=0.00
# xy: x=0.4383 y=0.4239
Pixel,Wavelength,Intensity
0,268.942329,0.0660081
1,269.439017,0.0659824
2,269.935693,0.0659537
3,270.432358,0.0657109
4,270.929011,0.0654936
5,271.425654,0.0656714
6,271.922285,0.0647898
7,272.418906,0.0663012
8,272.915515,0.0659228
9,273.412113,0.0643658
10,273.9087,0.0640885
11,274.405276,0.0644437
12,274.901841,0.0656994
13,275.398395,0.0660522
14,275.894938,0.0651678
15,276.391471,0.0660435
16,276.887992,0.0669342
17,277.384503,0.0664712
18,277.881003,0.0643254
19,278.377492,0.0658491
20,278.87397,0.0653433
21,279.370438,0.0659126
22,279.866895,0.0656798
23,280.363342,0.0661919
24,280.859777,0.0655993
25,281.356203,0.0654014
26,281.852617,0.0638179
27,282.349021,0.0640174
28,282.845415,0.0654936
29,283.341798,0.0649604
30,283.838171,0.0656501
31,284.334533,0.0660639
32,284.830885,0.0663562
33,285.327227,0.0660952
34,285.823558,0.0654936
35,286.319879,0.0636661
36,286.81619,0.0642555
37,287.312491,0.0655661
38,287.808781,0.0650282
39,288.305062,0.065619
40,288.801332,0.0648499
41,289.297592,0.0664712
42,289.793842,0.0662934
43,290.290082,0.0660887
44,290.786312,0.0658195
45,291.282532,0.0659824
46,291.778742,0.0651026
47,292.274942,0.0654936
48,292.771132,0.0638123
49,293.267313,0.0652144
50,293.763483,0.0651382
51,294.259644,0.0658635
52,294.755795,0.0661453
53,295.251936,0.0658696
54,295.748068,0.065354
55,296.24419,0.0655661
56,296.740302,0.0646791
57,297.236405,0.0642906
58,297.732498,0.0657306
59,298.228582,0.0659084
60,298.724656,0.0657633
61,299.22072,0.0660522
62,299.716775,0.0661302
63,300.212821,0.0653715
64,300.708857,0.0654048
65,301.204884,0.0654086
66,301.700902,0.0658195
67,302.19691,0.0661453
68,302.692909,0.0654086
69,303.188899,0.0639211
70,303.684879,0.0634921
71,304.18085,0.0652493
72,304.676813,0.0651213
73,305.172766,0.064842
74,305.66871,0.0643384
75,306.164645,0.0650863
76,306.66057,0.0659126
77,307.156487,0.0648885
78,307.652395,0.0659498
79,308.148294,0.066396
80,308.644184,0.066022
81,309.140065,0.0656501
82,309.635937,0.0654936
83,310.131801,0.0652144
84,310.627656,0.0658195
85,311.123502,0.065185
86,311.619339,0.0655965
87,312.115167,0.0650049
88,312.610987,0.0663437
89,313.106798,0.0666758
90,313.602601,0.0658557
91,314.098395,0.0646092
92,314.59418,0.0655751
93,315.089957,0.0649792
94,315.585726,0.0642717
95,316.081485,0.0650821
96,316.577237,0.0658847
97,317.07298,0.0656566
98,317.568715,0.0658491
99,318.064441,0.0657633
100,318.560159,0.0656828
101,319.055869,0.0662566
102,319.551571,0.0661135
103,320.047264,0.064885
104,320.54295,0.064993
105,321.038627,0.065648
106,321.534295,0.0656054
107,322.029956,0.0659281
108,322.525609,0.0649071
109,323.021254,0.06637
110,323.516891,0.0663734
111,324.012519,0.0665526
112,324.50814,0.064842
113,325.003753,0.0658445
114,325.499358,0.0652221
115,325.994955,0.0641317
116,326.490544,0.0657192
117,326.986126,0.0656333
118,327.4817,0.0660687
119,327.977266,0.0660522
120,328.472824,0.0655751
121,328.968375,0.065644
122,329.463918,0.0649604
123,329.959453,0.0654362
124,330.454981,0.0656798
125,330.950501,0.0657321
126,331.446014,0.0657633
127,331.941519,0.066396
128,332.437017,0.0662198
129,332.932508,0.0657283
130,333.427991,0.0653307
131,333.923466,0.0654936
132,334.418935,0.06637
133,334.914396,0.0651545
134,335.409849,0.06602
135,335.905296,0.0649071
136,336.400735,0.0660268
137,336.896167,0.0659824
138,337.391592,0.0659448
139,337.88701,0.0653908
140,338.38242,0.0658625
141,338.877824,0.0664013
142,339.373221,0.0658405
143,339.86861,0.065385
144,340.363993,0.0650686
145,340.859368,0.0659567
146,341.354737,0.0667719
147,341.850099,0.0652343
148,342.345454,0.065182
149,342.840802,0.0653191
150,343.336144,0.0653236
151,343.831478,0.0645642
152,344.326806,0.0650049
153,344.822127,0.0651244
154,345.317442,0.0655529
155,345.81275,0.0658288
156,346.308051,0.0661874
157,346.803346,0.0662177
158,347.298634,0.0654285
159,347.793915,0.0655993
160,348.289191,0.0653075
161,348.784459,0.0638394
162,349.279721,0.0641251
163,349.774977,0.0657729
164,350.270227,0.0652386
165,350.76547,0.0663168
166,351.260707,0.0654122
167,351.755937,0.0650375
168,352.251162,0.0638123
169,352.74638,0.0640972
170,353.241592,0.0651929
171,353.736797,0.0649673
172,354.231997,0.0654936
173,354.72719,0.0653159
174,355.222378,0.0657237
175,355.717559,0.0660687
176,356.212735,0.0662757
177,356.707904,0.0649071
178,357.203068,0.0654936
179,357.698225,0.0651678
180,358.193377,0.0655611
181,358.688523,0.0654936
182,359.183663,0.0653786
183,359.678797,0.0651026
184,360.173925,0.0659052
185,360.669048,0.0665336
186,361.164165,0.0654338
187,361.659276,0.0641991
188,362.154382,0.0654936
189,362.649482,0.0653488
190,363.144577,0.0650821
191,363.639666,0.0651026
192,364.134749,0.0652493
193,364.629827,0.0663208
194,365.1249,0.067309
195,365.619967,0.0654006
196,366.115028,0.0651678
197,366.610085,0.0657237
198,367.105136,0.0658491
199,367.600181,0.0640442
200,368.095222,0.0652636
201,368.590257,0.0659537
202,369.085287,0.0677542
203,369.580311,0.0660037
204,370.075331,0.0661221
205,370.570345,0.0659824
206,371.065355,0.0642717
207,371.560359,0.0639296
208,372.055358,0.0643132
209,372.550352,0.0652493
210,373.045342,0.0654936
211,373.540326,0.0661277
212,374.035305,0.0660847
213,374.53028,0.0659028
214,375.025249,0.0662456
215,375.520214,0.0655914
216,376.015174,0.0633757
217,376.510129,0.0637642
218,377.00508,0.0635386
219,377.500026,0.0650747
220,377.994967,0.0654154
221,378.489903,0.0651026
222,378.984835,0.0635386
223,379.479763,0.0625611
224,379.974685,0.0658847
225,380.469604,0.0653959
226,380.964517,0.0661779
227,381.459427,0.0645161
228,381.954332,0.0655567
229,382.449232,0.0656612
230,382.944128,0.065738
231,383.43902,0.0656333
232,383.933907,0.0658491
233,384.428791,0.0664712
234,384.923669,0.0646558
235,385.418544,0.0649071
236,385.913415,0.0642265
237,386.408281,0.0646164
238,386.903143,0.0646791
239,387.398001,0.0652636
240,387.892855,0.0652981
241,388.387706,0.0664712
242,388.882552,0.0666667
243,389.377394,0.0641903
244,389.872232,0.0642199
245,390.367066,0.0660367
246,390.861896,0.0651316
247,391.356723,0.0647116
248,391.851545,0.064599
249,392.346364,0.0651678
250,392.841179,0.0662384
251,393.33599,0.0669925
252,393.830798,0.0659281
253,394.325602,0.0658491
254,394.820402,0.0645813
255,395.315199,0.0650049
256,395.809992,0.0641903
257,396.304782,0.0642495
258,396.799568,0.0653075
259,397.29435,0.0663135
260,397.789129,0.0656566
261,398.283905,0.0670371
262,398.778677,0.0652144
263,399.273446,0.0650049
264,399.768212,0.0626404
265,400.262974,0.0639296
266,400.757733,0.064451
267,401.252489,0.0651486
268,401.747241,0.0639652
269,402.24199,0.0653763
270,402.736736,0.0658023
271,403.231479,0.0659676
272,403.726219,0.0650493
273,404.220956,0.0658195
274,404.71569,0.0645006
275,405.210421,0.0654937
276,405.704798,0.0654154
277,406.1987,0.0650124
278,406.692465,0.0643019
279,407.186436,0.0652729
280,407.680951,0.0658023
281,408.176353,0.0662124
282,408.672431,0.0656982
283,409.168744,0.065938
284,409.665286,0.0655438
285,410.162048,0.0657432
286,410.659022,0.0656714
287,411.156202,0.0654185
288,411.653579,0.0657729
289,412.151147,0.0661157
290,412.648896,0.066393
291,413.146821,0.0661704
292,413.644912,0.0660268
293,414.143164,0.0664939
294,414.641567,0.0663168
295,415.140114,0.0664903
296,415.638799,0.0664197
