# Mode: Color Science
# Date: 2026-03-13 12:07:11
# Measurement type: ILLUMINATION
# Light source: off
# Gain: 10.0
# Exposure: 10000
# XYZ: X=70.15 Y=100.00 Z=34.78
# LAB: L*=100.00 a*=0.00 b*=0.00
# xy: x=0.3423 y=0.4880
Pixel,Wavelength,Intensity
706,619.1591,0.181754
707,619.64314,0.185908
708,620.127071,0.186293
709,620.610955,0.181986
710,621.094852,0.18363
711,621.578824,0.179651
712,622.062933,0.184712
713,622.54724,0.179835
714,623.031807,0.182598
715,623.516696,0.184607
716,624.001967,0.186301
717,624.487683,0.179226
718,624.973905,0.179013
719,625.460694,0.17664
720,625.948112,0.173843
721,626.436221,0.178495
722,626.925082,0.17659
723,627.414757,0.176115
724,627.905307,0.176115
725,628.396794,0.175943
726,628.889587,0.176594
727,629.383945,0.175207
728,629.87976,0.177059
729,630.376498,0.17862
730,630.873683,0.181234
731,631.371296,0.179751
732,631.869316,0.17557
733,632.367723,0.17733
734,632.866498,0.176318
735,633.365619,0.1789
736,633.865067,0.181192
737,634.364822,0.181077
738,634.864864,0.1797
739,635.365172,0.181703
740,635.865727,0.182456
741,636.366508,0.183847
742,636.867495,0.187154
743,637.368669,0.191642
744,637.870009,0.183066
745,638.371495,0.187166
746,638.873107,0.190323
747,639.374825,0.191254
748,639.876629,0.194904
749,640.378499,0.198424
750,640.880414,0.195247
751,641.382355,0.192121
752,641.884302,0.188541
753,642.386233,0.189759
754,642.88813,0.191402
755,643.389973,0.195728
756,643.89174,0.190206
757,644.393413,0.193611
758,644.89497,0.196797
759,645.396393,0.191027
760,645.89766,0.195843
761,646.398752,0.19569
762,646.899648,0.194567
763,647.400329,0.193522
764,647.900775,0.197819
765,648.400965,0.205384
766,648.900879,0.200672
767,649.400497,0.203591
768,649.8998,0.196028
769,650.398917,0.201537
770,650.897992,0.199133
771,651.397025,0.206824
772,651.896017,0.196852
773,652.394967,0.205888
774,652.893875,0.202224
775,653.392741,0.203301
776,653.891565,0.198162
777,654.390348,0.199632
778,654.889088,0.190491
779,655.387786,0.196237
780,655.886442,0.201343
781,656.385056,0.210599
782,656.883628,0.211047
783,657.382157,0.21198
784,657.880644,0.205288
785,658.379089,0.213332
786,658.877492,0.21809
787,659.375852,0.219731
788,659.87417,0.227047
789,660.372445,0.220028
790,660.870678,0.220342
791,661.368868,0.224203
792,661.867016,0.221762
793,662.365121,0.221343
794,662.863183,0.227174
795,663.361203,0.22938
796,663.85918,0.224952
797,664.357114,0.21954
798,664.855005,0.227961
799,665.352854,0.227127
800,665.850659,0.23411
801,666.348422,0.223231
802,666.846142,0.237601
803,667.343818,0.225242
804,667.841452,0.230863
805,668.339042,0.228924
806,668.83659,0.233994
807,669.334094,0.230034
808,669.831555,0.23222
809,670.328973,0.219427
810,670.826347,0.216618
811,671.323678,0.220533
812,671.820966,0.22206
813,672.31821,0.224745
814,672.815411,0.230689
815,673.312568,0.224345
816,673.809682,0.223057
817,674.306752,0.222427
818,674.803779,0.219479
819,675.300761,0.21557
820,675.797701,0.218544
821,676.294596,0.21535
822,676.791448,0.213409
823,677.288256,0.218759
824,677.78502,0.215712
825,678.28174,0.210475
826,678.778416,0.20808
827,679.275048,0.20921
828,679.771637,0.202154
829,680.268181,0.204855
830,680.764681,0.204746
831,681.261137,0.205847
832,681.757549,0.203113
833,682.253916,0.203971
834,682.750239,0.205744
835,683.246518,0.20043
836,683.742753,0.197783
837,684.238943,0.191959
838,684.735089,0.192896
839,685.231191,0.18265
840,685.727247,0.178576
841,686.22326,0.1793
842,686.719228,0.173433
843,687.215151,0.163691
844,687.711029,0.168475
845,688.206863,0.165275
846,688.702652,0.162026
847,689.198397,0.169125
848,689.694039,0.164523
849,690.189527,0.165995
850,690.684867,0.168334
851,691.180066,0.167998
852,691.67513,0.174072
853,692.170067,0.167844
854,692.664883,0.166131
855,693.159585,0.15983
856,693.65418,0.158185
857,694.148674,0.15725
858,694.643075,0.157899
859,695.137388,0.159841
860,695.631621,0.167835
861,696.125781,0.164545
862,696.619875,0.160251
863,697.113908,0.163358
864,697.607888,0.158738
865,698.101822,0.157855
866,698.595716,0.15524
867,699.089578,0.152009
868,699.583413,0.144547
869,700.077229,0.145756
870,700.571033,0.140962
871,701.064831,0.14528
872,701.558629,0.146091
873,702.052436,0.145463
874,702.546257,0.146909
875,703.0401,0.141174
876,703.53397,0.143313
877,704.027875,0.139127
878,704.521822,0.1371
879,705.015818,0.13583
880,705.509868,0.14144
881,706.00398,0.141772
882,706.498161,0.143663
883,706.992418,0.134241
884,707.486757,0.137362
885,707.981184,0.134989
886,708.475708,0.137268
887,708.970333,0.131996
888,709.465069,0.130093
889,709.95992,0.132739
890,710.454833,0.135012
891,710.949749,0.133471
892,711.444668,0.135549
893,711.93959,0.133149
894,712.434516,0.133707
895,712.929444,0.124076
896,713.424376,0.124592
897,713.919311,0.124733
898,714.414249,0.126512
899,714.90919,0.121509
900,715.404134,0.119884
901,715.899082,0.116989
902,716.394032,0.116753
903,716.888987,0.117487
904,717.383944,0.112495
905,717.878905,0.109707
906,718.373869,0.11043
907,718.868836,0.10485
908,719.363807,0.103097
909,719.858781,0.104598
910,720.353758,0.103356
911,720.848739,0.0986842
912,721.343723,0.096527
913,721.838711,0.0978839
914,722.333702,0.103234
915,722.828697,0.103969
916,723.323695,0.102011
917,723.818696,0.101857
918,724.313702,0.103334
919,724.80871,0.0995205
920,725.303722,0.0987857
921,725.798738,0.097006
922,726.293758,0.0981767
923,726.78878,0.0950788
924,727.283807,0.0948835
925,727.778837,0.0942447
926,728.273871,0.093681
927,728.768909,0.0948192
928,729.26395,0.0937912
929,729.758995,0.0941268
930,730.254044,0.0926197
931,730.749096,0.0927908
932,731.244152,0.0957874
933,731.739212,0.0973697
934,732.234276,0.0924853
935,732.729344,0.0932452
936,733.224415,0.0932469
937,733.71949,0.09538
938,734.214569,0.0956893
939,734.709652,0.0965544
940,735.204739,0.0951496
941,735.69983,0.0971876
942,736.194925,0.0970835
943,736.690023,0.105021
944,737.185126,0.101662
945,737.680232,0.0978435
946,738.175343,0.100578
947,738.670458,0.0998819
948,739.165576,0.100424
949,739.660699,0.105727
950,740.155826,0.103646
951,740.650956,0.104106
952,741.146091,0.106968
953,741.64123,0.101464
954,742.136374,0.103105
955,742.631521,0.105712
956,743.126672,0.107773
957,743.621828,0.111607
958,744.116988,0.112882
959,744.612152,0.111033
960,745.107321,0.114779
961,745.602493,0.11277
962,746.09767,0.114624
963,746.592851,0.116659
964,747.088037,0.117649
965,747.583226,0.118396
966,748.07842,0.12208
967,748.573619,0.120973
968,749.068822,0.123482
969,749.564029,0.120487
970,750.059241,0.126346
971,750.554457,0.132548
972,751.049677,0.129177
973,751.544902,0.128603
974,752.040132,0.12929
975,752.535366,0.130216
976,753.030604,0.132711
977,753.525847,0.13446
978,754.021095,0.13503
979,754.516347,0.133237
980,755.011603,0.135527
981,755.506865,0.136845
982,756.00213,0.135648
983,756.497401,0.134831
984,756.992676,0.140289
985,757.487956,0.140238
986,757.98324,0.149035
987,758.478529,0.150281
988,758.973823,0.143185
989,759.469122,0.143607
990,759.964425,0.14448
991,760.459733,0.139337
992,760.955046,0.139967
993,761.450364,0.134558
994,761.945687,0.139262
995,762.441014,0.13592
996,762.936346,0.127212
997,763.431683,0.11775
998,763.927025,0.108845
999,764.422372,0.100082
1000,764.917724,0.0912827
1001,765.413081,0.0937951
1002,765.908442,0.0928429
1003,766.403809,0.0962086
1004,766.89918,0.09599
1005,767.394557,0.10234
1006,767.889939,0.101969
1007,768.385325,0.100063
1008,768.880717,0.101874
1009,769.376114,0.100806
1010,769.871516,0.11171
1011,770.366923,0.112787
1012,770.862335,0.114516
1013,771.357752,0.118136
1014,771.853175,0.123303
1015,772.348602,0.122896
1016,772.844035,0.129551
1017,773.339473,0.130368
1018,773.834916,0.12888
1019,774.330365,0.132294
1020,774.825819,0.127214
1021,775.321278,0.122137
1022,775.816742,0.127846
1023,776.312212,0.130033
1024,776.807686,0.127226
1025,777.303167,0.130233
1026,777.798652,0.12704
1027,778.294143,0.123056
1028,778.78964,0.123635
1029,779.285142,0.119208
1030,779.780649,0.116309
1031,780.276162,0.114689
1032,780.77168,0.116728
1033,781.267204,0.113072
1034,781.762733,0.116105
1035,782.258267,0.117569
1036,782.753808,0.113703
1037,783.249353,0.108912
1038,783.744905,0.108804
1039,784.240462,0.104969
1040,784.736024,0.103605
1041,785.231592,0.106597
1042,785.727166,0.107547
1043,786.222745,0.103222
1044,786.718331,0.103706
1045,787.213921,0.109616
1046,787.709518,0.106139
1047,788.20512,0.104095
1048,788.700728,0.100977
1049,789.196342,0.103226
1050,789.691961,0.100234
1051,790.187586,0.0991246
1052,790.683217,0.0975483
1053,791.178854,0.095709
1054,791.674497,0.0944156
1055,792.170146,0.0939145
1056,792.6658,0.0915326
1057,793.16146,0.0892126
1058,793.657127,0.0893929
1059,794.152799,0.090025
1060,794.648477,0.0853698
1061,795.144161,0.0836819
1062,795.639851,0.0839195
1063,796.135547,0.0861154
1064,796.631249,0.0877598
1065,797.126957,0.0868035
1066,797.622671,0.0840806
1067,798.118392,0.0852867
1068,798.614118,0.0860552
1069,799.10985,0.0839555
1070,799.605589,0.0818472
1071,800.101333,0.0809512
1072,800.597084,0.0797654
1073,801.092841,0.0770122
1074,801.588604,0.0772859
1075,802.084373,0.0771587
1076,802.580149,0.0758149
1077,803.075931,0.0768026
1078,803.571719,0.0752783
1079,804.067513,0.0739591
1080,804.563313,0.0772573
1081,805.05912,0.0747893
1082,805.554933,0.0735493
1083,806.050753,0.0704564
1084,806.546579,0.0737802
1085,807.042411,0.0692283
1086,807.53825,0.0739926
1087,808.034095,0.0699269
1088,808.529946,0.074429
1089,809.025804,0.0725421
1090,809.521668,0.0720502
1091,810.017539,0.0738452
1092,810.513416,0.0710477
1093,811.0093,0.0678607
1094,811.50519,0.068304
1095,812.001087,0.0684495
1096,812.496991,0.070129
1097,812.9929,0.070164
