# Mode: Measurement
# Date: 2026-03-13 12:28:15
# Light source: off
# Gain: 10.0
# Exposure: 10000
Pixel,Wavelength,Intensity
242,388.882552,0.0725318
243,389.377394,0.0732414
244,389.872232,0.0718986
245,390.367066,0.0728483
246,390.861896,0.0740855
247,391.356723,0.07408
248,391.851545,0.0744659
249,392.346364,0.0748049
250,392.841179,0.0749922
251,393.33599,0.0765054
252,393.830798,0.0758638
253,394.325602,0.0775962
254,394.820402,0.0785495
255,395.315199,0.0793818
256,395.809992,0.0788692
257,396.304782,0.0799879
258,396.799568,0.0798632
259,397.29435,0.0842759
260,397.789129,0.0824745
261,398.283905,0.083257
262,398.778677,0.0818321
263,399.273446,0.0843923
264,399.768212,0.085666
265,400.262974,0.0856455
266,400.757733,0.0868961
267,401.252489,0.086749
268,401.747241,0.0861161
269,402.24199,0.0894386
270,402.736736,0.09293
271,403.231479,0.092403
272,403.726219,0.0904055
273,404.220956,0.0904823
274,404.71569,0.0935246
275,405.210421,0.0928641
276,405.704798,0.0959007
277,406.1987,0.0943727
278,406.692465,0.0951899
279,407.186436,0.0969741
280,407.680951,0.0981693
281,408.176353,0.0993283
282,408.672431,0.0996642
283,409.168744,0.100411
284,409.665286,0.100058
285,410.162048,0.103668
286,410.659022,0.103362
287,411.156202,0.104143
288,411.653579,0.105494
289,412.151147,0.106277
290,412.648896,0.108358
291,413.146821,0.108271
292,413.644912,0.109873
293,414.143164,0.111779
294,414.641567,0.111673
295,415.140114,0.112126
296,415.638799,0.1148
297,416.137612,0.117791
298,416.636548,0.120565
299,417.135597,0.118166
300,417.634753,0.120066
301,418.134007,0.120518
302,418.633353,0.124392
303,419.132783,0.126293
304,419.632289,0.125967
305,420.131863,0.12727
306,420.631498,0.129249
307,421.131186,0.13069
308,421.630921,0.13025
309,422.130693,0.131609
310,422.630496,0.132825
311,423.130322,0.1332
312,423.630163,0.138067
313,424.130012,0.137892
314,424.629861,0.136586
315,425.129702,0.140338
316,425.629529,0.142071
317,426.129333,0.141472
318,426.629107,0.144001
319,427.128843,0.147098
320,427.628534,0.150367
321,428.128172,0.14883
322,428.627749,0.149799
323,429.127258,0.154329
324,429.626692,0.154246
325,430.126042,0.151709
326,430.625301,0.156495
327,431.124462,0.157235
328,431.623516,0.163371
329,432.122457,0.162462
330,432.621277,0.165628
331,433.119968,0.165598
332,433.618522,0.167575
333,434.116932,0.168246
334,434.615191,0.170857
335,435.11329,0.174252
336,435.611222,0.17357
337,436.109058,0.177202
338,436.606873,0.179497
339,437.104666,0.180886
340,437.602437,0.179603
341,438.100187,0.179806
342,438.597915,0.184567
343,439.095622,0.186654
344,439.593307,0.186729
345,440.090971,0.191385
346,440.588612,0.191493
347,441.086232,0.196408
348,441.583831,0.201328
349,442.081407,0.204039
350,442.578962,0.19946
351,443.076494,0.203959
352,443.574005,0.208099
353,444.071494,0.210678
354,444.568961,0.205746
355,445.066407,0.212279
356,445.56383,0.217028
357,446.061231,0.22007
358,446.55861,0.219661
359,447.055967,0.218
360,447.553301,0.221386
361,448.050614,0.227623
362,448.547904,0.2254
363,449.045173,0.222382
364,449.542419,0.232181
365,450.039642,0.234252
366,450.536844,0.238429
367,451.034023,0.234917
368,451.531179,0.242454
369,452.028314,0.242976
370,452.525425,0.244672
371,453.022515,0.24693
372,453.519582,0.246455
373,454.016626,0.248646
374,454.513648,0.25527
375,455.010647,0.25452
376,455.507623,0.255648
377,456.004577,0.262341
378,456.501508,0.266096
379,456.998417,0.265571
380,457.495303,0.26655
381,457.992166,0.270783
382,458.489006,0.272025
383,458.985823,0.271913
384,459.482618,0.277893
385,459.979389,0.277149
386,460.476138,0.277336
387,460.972864,0.279419
388,461.469566,0.283835
389,461.966246,0.285709
390,462.462903,0.287873
391,462.959536,0.290253
392,463.456147,0.291061
393,463.952734,0.299713
394,464.449298,0.29862
395,464.945839,0.301463
396,465.442356,0.302016
397,465.938851,0.305484
398,466.435322,0.30947
399,466.93177,0.309841
400,467.428194,0.311308
401,467.924595,0.317834
402,468.420973,0.326027
403,468.917327,0.318589
404,469.413657,0.330684
405,469.909964,0.326789
406,470.406248,0.327861
407,470.902508,0.328833
408,471.398744,0.3384
409,471.894957,0.335937
410,472.391146,0.33576
411,472.887312,0.339527
412,473.383453,0.343022
413,473.879571,0.347778
414,474.375665,0.354235
415,474.871735,0.350059
416,475.367782,0.351877
417,475.863804,0.350968
418,476.359803,0.356904
419,476.855777,0.358916
420,477.351728,0.363191
421,477.847655,0.366615
422,478.343557,0.367523
423,478.839436,0.374257
424,479.33529,0.379163
425,479.831121,0.378519
426,480.326927,0.377243
427,480.822709,0.385442
428,481.318466,0.382773
429,481.8142,0.386985
430,482.309909,0.387624
431,482.805594,0.386916
432,483.301254,0.398318
433,483.79689,0.402938
434,484.292502,0.402473
435,484.788089,0.405761
436,485.283652,0.404168
437,485.77919,0.408937
438,486.274704,0.410627
439,486.770193,0.416032
440,487.265658,0.417197
441,487.761098,0.41949
442,488.256513,0.42474
443,488.751885,0.424242
444,489.247195,0.428205
445,489.742446,0.427438
446,490.237638,0.427655
447,490.732773,0.429894
448,491.227852,0.440385
449,491.722876,0.441127
450,492.217848,0.444423
451,492.712767,0.443625
452,493.207636,0.458364
453,493.702456,0.45745
454,494.197229,0.457747
455,494.691955,0.456926
456,495.186636,0.462586
457,495.681274,0.45879
458,496.175869,0.467351
459,496.670423,0.468508
460,497.164938,0.474517
461,497.659415,0.469378
462,498.153855,0.476662
463,498.64826,0.480997
464,499.14263,0.485535
465,499.636968,0.480787
466,500.131275,0.482794
467,500.625551,0.487164
468,501.119799,0.495989
469,501.61402,0.496945
470,502.108215,0.505251
471,502.602385,0.5113
472,503.096532,0.499814
473,503.590658,0.503808
474,504.084763,0.511447
475,504.578849,0.514578
476,505.072917,0.514413
477,505.566968,0.52016
478,506.061005,0.52159
479,506.555028,0.526683
480,507.049039,0.533189
481,507.543039,0.537106
482,508.03703,0.536325
483,508.531012,0.541938
484,509.024988,0.538462
485,509.518958,0.544996
486,510.012924,0.548515
487,510.506887,0.54724
488,511.000849,0.553608
489,511.494811,0.552535
490,511.988774,0.561387
491,512.48274,0.564209
492,512.97671,0.566508
493,513.470686,0.571129
494,513.964668,0.573686
495,514.458658,0.576313
496,514.952658,0.580503
497,515.446669,0.587774
498,515.940693,0.584163
499,516.434729,0.58703
500,516.928781,0.593216
501,517.422849,0.595825
502,517.916935,0.595181
503,518.41104,0.60216
504,518.905165,0.610001
505,519.399313,0.609568
506,519.893483,0.61216
507,520.387678,0.615377
508,520.881898,0.616024
509,521.376146,0.612089
510,521.870423,0.618913
511,522.364729,0.628307
512,522.859051,0.633727
513,523.353373,0.634522
514,523.847695,0.636886
515,524.342017,0.632185
516,524.836339,0.640049
517,525.330661,0.640886
518,525.824983,0.649369
519,526.319305,0.655153
520,526.813627,0.654086
521,527.307949,0.648166
522,527.802271,0.654236
523,528.296593,0.654724
524,528.790915,0.66075
525,529.285237,0.670768
526,529.779559,0.679546
527,530.273881,0.668944
528,530.768203,0.670221
529,531.262525,0.679685
530,531.756847,0.674937
531,532.251169,0.671332
532,532.745491,0.681519
533,533.239813,0.682873
534,533.734135,0.686596
535,534.228457,0.685328
536,534.722779,0.691828
537,535.217101,0.699635
538,535.711423,0.697019
539,536.205745,0.700755
540,536.700067,0.700556
541,537.194389,0.704611
542,537.688711,0.703033
543,538.183033,0.699532
544,538.677355,0.701554
545,539.171677,0.713343
546,539.665999,0.713562
547,540.160321,0.721641
548,540.654643,0.716557
549,541.148965,0.717851
550,541.643287,0.721178
551,542.137609,0.728284
552,542.631931,0.725209
553,543.126253,0.727937
554,543.620574,0.730689
555,544.114896,0.741761
556,544.609218,0.744164
557,545.10354,0.745904
558,545.597862,0.748052
559,546.092184,0.74882
560,546.586506,0.746365
561,547.080828,0.753926
562,547.57515,0.759108
563,548.069472,0.764384
564,548.563794,0.771992
565,549.058116,0.779473
566,549.552438,0.785938
567,550.04676,0.794991
568,550.541082,0.790285
569,551.035404,0.794017
570,551.529726,0.792552
571,552.024048,0.798109
572,552.51837,0.807411
573,553.012692,0.807298
574,553.507014,0.81165
575,554.001336,0.80777
576,554.495658,0.816738
577,554.98998,0.821157
578,555.484302,0.821434
579,555.978624,0.826073
580,556.472946,0.840233
581,556.967268,0.833039
582,557.46159,0.828436
583,557.955912,0.837848
584,558.450234,0.840268
585,558.944556,0.843747
586,559.438878,0.852476
587,559.9332,0.851939
588,560.427522,0.849159
589,560.921844,0.85731
590,561.416166,0.853715
591,561.910488,0.856607
592,562.40481,0.859263
593,562.899132,0.856424
594,563.393454,0.856174
595,563.887776,0.865975
596,564.382098,0.871248
597,564.87642,0.875419
598,565.370741,0.877006
599,565.865063,0.871776
600,566.359385,0.879064
601,566.853707,0.882592
602,567.348029,0.876305
603,567.842351,0.872058
604,568.336673,0.877537
605,568.830479,0.894136
606,569.323374,0.901043
607,569.81554,0.895728
608,570.30716,0.899191
609,570.798415,0.898708
610,571.289488,0.911329
611,571.78056,0.901858
612,572.271816,0.909617
613,572.763435,0.911929
614,573.255601,0.905194
615,573.748496,0.924215
616,574.242302,0.911384
617,574.737201,0.922742
618,575.233375,0.919258
619,575.731007,0.917525
620,576.230278,0.92492
621,576.731371,0.922413
622,577.234469,0.922545
623,577.740683,0.922451
624,578.250555,0.908889
625,578.763412,0.916402
626,579.278579,0.929012
627,579.795382,0.933285
628,580.313147,0.919139
629,580.831199,0.923677
630,581.348866,0.927834
631,581.865473,0.92734
632,582.380345,0.921802
633,582.892809,0.933789
634,583.402191,0.939197
635,583.907816,0.941837
636,584.409868,0.946028
637,584.909238,0.949944
638,585.406307,0.934826
639,585.901459,0.941943
640,586.395079,0.952978
641,586.887548,0.95651
642,587.37925,0.951438
643,587.870569,0.972376
644,588.361889,0.968896
645,588.853591,0.962982
646,589.34606,0.962931
647,589.839679,0.973452
648,590.333705,0.975069
649,590.827198,0.978452
650,591.320247,0.982384
651,591.812941,0.978777
652,592.305368,0.979077
653,592.797618,0.985354
654,593.289778,0.987037
655,593.781939,0.98449
656,594.274189,0.982431
657,594.766616,0.986182
658,595.259309,0.992685
659,595.752358,0.992137
660,596.245851,0.993277
661,596.739877,0.992538
662,597.234525,0.992958
663,597.729883,0.992213
664,598.226041,0.990106
665,598.723086,0.994513
666,599.221109,0.992653
667,599.720198,0.993055
668,600.220441,0.995022
669,600.722397,0.994097
670,601.226395,0.993018
671,601.732181,0.995287
672,602.239498,0.997853
673,602.748093,0.995717
674,603.25771,0.995984
675,603.768093,0.997255
676,604.278989,0.995143
677,604.790143,0.995448
678,605.301298,0.993163
679,605.8122,0.993612
680,606.322595,0.994385
681,606.832227,0.994803
682,607.340841,0.994255
683,607.848182,0.99009
684,608.353996,0.991608
685,608.858026,0.989234
686,609.360019,0.990803
687,609.859719,0.990531
688,610.357528,0.989983
689,610.854059,0.993426
690,611.349373,0.989096
691,611.843531,0.987912
692,612.336595,0.983741
693,612.828628,0.988976
694,613.319689,0.984754
695,613.809841,0.985282
696,614.299145,0.984296
697,614.787663,0.974031
698,615.275457,0.981393
699,615.762587,0.980102
700,616.249116,0.978662
701,616.735104,0.976872
702,617.220614,0.972939
703,617.705707,0.972775
704,618.190445,0.97258
705,618.674889,0.970256
706,619.1591,0.970687
707,619.64314,0.962577
708,620.127071,0.970713
