# Mode: Calibration
# Date: 2026-03-11 21:43:45
# Reference source: FL12
# Sensitivity correction: off
# Gain: 10.0
# Exposure: 10000
pixel,intensity,reference_wavelength,reference_intensity,calibrated_wavelength,calibrated_intensity
41,0.06244891136884689,401.201723,0.002032519857102748,401.201723,0.06244891136884689
42,0.06233377754688263,401.424693,0.002063988343958864,401.424693,0.06233377754688263
43,0.06208714842796326,401.647859,0.002095484492937348,401.647859,0.06208714842796326
44,0.06290794909000397,401.871221,0.0021270083040381997,401.871221,0.06290794909000397
45,0.061457451432943344,402.094779,0.0026683932850395066,402.094779,0.061457451432943344
46,0.06215859577059746,402.318532,0.0039035804294311103,402.318532,0.06215859577059746
47,0.06410761177539825,402.542481,0.005139849555652327,402.542481,0.06410761177539825
48,0.0621628537774086,402.766627,0.0063772061840186,402.766627,0.0621628537774086
49,0.06196608394384384,402.990969,0.007615644794214171,402.990969,0.06196608394384384
50,0.06308744847774506,403.215507,0.026236187505086113,403.215507,0.06308744847774506
51,0.06335814297199249,403.440242,0.045602072299684424,403.440242,0.06335814297199249
52,0.06358668208122253,403.665173,0.06498484682404874,403.665173,0.06358668208122253
