# Mode: Color Science
# Date: 2026-03-13 13:07:15
# Measurement type: ILLUMINATION
# Light source: off
# Gain: 10.0
# Exposure: 10000
# XYZ: X=145.65 Y=245.84 Z=52.00
# LAB: L*=140.56 a*=-108.05 b*=109.10
# xy: x=0.3284 y=0.5543
Pixel,Wavelength,Measured,Dark
230,382.944128,0.0008290335536003113,0.06564213335514069
231,383.43902,0.0028475895524024963,0.06495655328035355
232,383.933907,0.0018265992403030396,0.06522814929485321
233,384.428791,0.0,0.06604696065187454
234,384.923669,0.0007519423961639404,0.06409718841314316
235,385.418544,0.0034067630767822266,0.0648093894124031
236,385.913415,0.002602607011795044,0.06350603699684143
237,386.408281,0.0009064748883247375,0.0660674050450325
238,386.903143,0.003430977463722229,0.06261080503463745
239,387.398001,0.0027868226170539856,0.06327985227108002
240,387.892855,0.002572290599346161,0.06399744749069214
241,388.387706,0.0031964555382728577,0.06313799321651459
242,388.882552,0.006394378840923309,0.06452493369579315
243,389.377394,0.0037170425057411194,0.0649489238858223
244,389.872232,0.0,0.06727323681116104
245,390.367066,0.0006779134273529053,0.06494223326444626
246,390.861896,0.007491737604141235,0.06429747492074966
247,391.356723,0.00607270747423172,0.06353861838579178
248,391.851545,0.001904897391796112,0.0650317445397377
249,392.346364,0.00269385427236557,0.06524359434843063
250,392.841179,0.003780476748943329,0.0652085393667221
251,393.33599,0.006662219762802124,0.06530029326677322
252,393.830798,0.0033789128065109253,0.06588879972696304
253,394.325602,0.0008927956223487854,0.06685411185026169
254,394.820402,0.0032122135162353516,0.06658913195133209
255,395.315199,0.004720941185951233,0.06514943391084671
256,395.809992,0.006337463855743408,0.0651077851653099
257,396.304782,0.005115672945976257,0.06565656512975693
