pixel,intensity,reference_wavelength,reference_intensity,calibrated_wavelength,calibrated_intensity
173,0.06262218952178955,431.720055,0.008975658540706293,431.720055,0.06262218952178955
174,0.06353861838579178,432.018985,0.009073887836138866,432.018985,0.06353861838579178
175,0.0626639798283577,432.317916,0.00916910832939015,432.317916,0.0626639798283577
176,0.06239108741283417,432.616846,0.00926432850410472,432.616846,0.06239108741283417
177,0.06206236779689789,432.915777,0.009359548997355987,432.915777,0.06206236779689789
178,0.06307651847600937,433.214707,0.009452745400979968,433.214707,0.06307651847600937
179,0.06296839565038681,433.513638,0.009545148250112151,433.513638,0.06296839565038681
180,0.06256109476089478,433.812568,0.009637550790133353,433.812568,0.06256109476089478
181,0.06235310807824135,434.111498,0.02290988078428544,434.111498,0.06235310807824135
182,0.06247484311461449,434.410429,0.05833824386402177,434.410429,0.06247484311461449
183,0.06258826702833176,434.709359,0.09376648842689299,434.709359,0.06258826702833176
184,0.0628276988863945,435.00829,0.13257904341470889,435.00829,0.0628276988863945
185,0.06269240379333496,435.30722,0.29003822731239726,435.30722,0.06269240379333496
186,0.06221896782517433,435.606151,0.4474979379527761,435.606151,0.06221896782517433
187,0.062146399170160294,435.905081,0.6049571218504646,435.905081,0.062146399170160294
188,0.06180916354060173,436.204012,0.5235102064161731,436.204012,0.06180916354060173
189,0.062438905239105225,436.502942,0.330909797091385,436.502942,0.062438905239105225
190,0.06342581659555435,436.801872,0.1383093877666336,436.801872,0.06342581659555435
191,0.0628160908818245,437.100803,0.01067892205886719,437.100803,0.0628160908818245
192,0.06329759955406189,437.399733,0.01074795556653214,437.399733,0.06329759955406189
193,0.06331831216812134,437.698664,0.010816989305132441,437.698664,0.06331831216812134
194,0.06329035758972168,437.997594,0.01088602281279738,437.997594,0.06329035758972168
195,0.06301930546760559,438.296525,0.010968484895406984,438.296525,0.06301930546760559
196,0.062365591526031494,438.595455,0.01105105565920448,438.595455,0.062365591526031494
197,0.06202246993780136,438.894386,0.011133626699223027,438.894386,0.06202246993780136
198,0.062365591526031494,439.193316,0.01121374121487686,439.193316,0.062365591526031494
199,0.06271149218082428,439.492247,0.011292514076194082,439.492247,0.06271149218082428
200,0.06252118945121765,439.791177,0.011371286673996091,439.791177,0.06252118945121765
201,0.06254451721906662,440.090108,0.011449508286867945,440.090108,0.06254451721906662
202,0.06241627782583237,440.389038,0.011526452138079553,440.389038,0.06241627782583237
203,0.06233551725745201,440.687969,0.011603396246688697,440.687969,0.06233551725745201
204,0.06228181719779968,440.986899,0.01168034009790029,440.986899,0.06228181719779968
205,0.0625242218375206,441.28583,0.011752228832233001,441.28583,0.0625242218375206
206,0.06247223541140556,441.58476,0.011823885614094101,441.58476,0.06247223541140556
207,0.06256110966205597,441.883691,0.011895542635666096,441.883691,0.06256110966205597
208,0.06256109476089478,442.182621,0.01196333045100367,442.182621,0.06256109476089478
209,0.0625273808836937,442.481552,0.012028654389130507,442.481552,0.0625273808836937
210,0.06224628910422325,442.780482,0.012093978108732193,442.780482,0.06224628910422325
211,0.06211676448583603,443.079413,0.012157341745423617,443.079413,0.06211676448583603
212,0.06214216724038124,443.378343,0.012215286409856954,443.378343,0.06214216724038124
213,0.06289815902709961,443.677274,0.012273231268130546,443.677274,0.06289815902709961
214,0.0624912828207016,443.976204,0.012331175932563884,443.976204,0.0624912828207016
215,0.0623004287481308,444.275135,0.012381366381434843,444.275135,0.0623004287481308
216,0.06251858174800873,444.574065,0.01243088599779097,444.574065,0.06251858174800873
217,0.06232835352420807,444.872996,0.012480405779803317,444.872996,0.06232835352420807
218,0.06201013922691345,445.171926,0.012520828646480188,445.171926,0.06201013922691345
219,0.06213098019361496,445.470857,0.012554531737134823,445.470857,0.06213098019361496
220,0.06332777440547943,445.769787,0.012588234715044066,445.769787,0.06332777440547943
221,0.0621628575026989,446.068718,0.012619884832281424,446.068718,0.0621628575026989
222,0.06309714168310165,446.367648,0.01264465717566079,446.367648,0.06309714168310165
223,0.06337261199951172,446.666579,0.01266942960191021,446.666579,0.06337261199951172
224,0.06227870285511017,446.965509,0.012694201945289576,446.965509,0.06227870285511017
225,0.06244104728102684,447.26444,0.012711552192728598,447.26444,0.06244104728102684
226,0.06356736272573471,447.56337,0.01272793430803434,447.56337,0.06356736272573471
227,0.06258494406938553,447.862301,0.012744316478142594,447.862301,0.06258494406938553
228,0.06227597966790199,448.161231,0.012756464710635686,448.161231,0.06227597966790199
229,0.062235262244939804,448.460162,0.012764997032866873,448.460162,0.062235262244939804
230,0.06228181719779968,448.759092,0.012773529326555276,448.759092,0.06228181719779968
231,0.062090445309877396,449.058023,0.012780642874505223,449.058023,0.062090445309877396
232,0.06220094859600067,449.356953,0.012781865753032556,449.356953,0.06220094859600067
233,0.062411971390247345,449.655884,0.012783088635650744,449.655884,0.062411971390247345
234,0.06243075802922249,449.954814,0.012784311514178076,449.954814,0.06243075802922249
235,0.0623251348733902,450.253745,0.012780857335330393,450.253745,0.0623251348733902
236,0.06227729842066765,450.552676,0.012776570282142734,450.552676,0.06227729842066765
237,0.062235262244939804,450.851606,0.012772283243296356,450.851606,0.062235262244939804
238,0.062191229313611984,451.150537,0.012764701037214658,451.150537,0.062191229313611984
239,0.06261254101991653,451.449467,0.012753870623286966,451.449467,0.06261254101991653
240,0.0638737604022026,451.748398,0.012743040173128672,451.748398,0.0638737604022026
241,0.06288693845272064,452.047328,0.012731209504734331,452.047328,0.06288693845272064
242,0.06237035244703293,452.346259,0.012714061291983702,452.346259,0.06237035244703293
243,0.06242145597934723,452.645189,0.012696913136598187,452.645189,0.06242145597934723
244,0.06328634917736053,452.94412,0.012679764923847557,452.94412,0.06328634917736053
245,0.06272652000188828,453.24305,0.01265766347903264,453.24305,0.06272652000188828
