# Mode: Color Science
# Date: 2026-03-13 12:06:37
# Measurement type: ILLUMINATION
# Light source: off
# Gain: 10.0
# Exposure: 10000
# XYZ: X=93.06 Y=100.00 Z=49.34
# LAB: L*=100.00 a*=0.00 b*=0.00
# xy: x=0.3839 y=0.4125
Pixel,Wavelength,Intensity
236,385.913415,0.0739581
237,386.408281,0.0721851
238,386.903143,0.0707857
239,387.398001,0.0725212
240,387.892855,0.0725187
241,388.387706,0.0718819
242,388.882552,0.0740399
243,389.377394,0.0765256
244,389.872232,0.0756383
245,390.367066,0.073074
246,390.861896,0.0778662
247,391.356723,0.07713
248,391.851545,0.07806
249,392.346364,0.0783943
250,392.841179,0.0783999
251,393.33599,0.0812573
252,393.830798,0.0808566
253,394.325602,0.0810816
254,394.820402,0.0828422
255,395.315199,0.0850812
256,395.809992,0.0891856
257,396.304782,0.089114
258,396.799568,0.0894564
259,397.29435,0.0942102
260,397.789129,0.0969088
261,398.283905,0.104045
262,398.778677,0.0969669
263,399.273446,0.103421
264,399.768212,0.106532
265,400.262974,0.105244
266,400.757733,0.109112
267,401.252489,0.10644
268,401.747241,0.109954
269,402.24199,0.115003
270,402.736736,0.116316
271,403.231479,0.117318
272,403.726219,0.115825
273,404.220956,0.118801
274,404.71569,0.119665
275,405.210421,0.119439
276,405.704798,0.120805
277,406.1987,0.129417
278,406.692465,0.128034
279,407.186436,0.125846
280,407.680951,0.127818
281,408.176353,0.132834
282,408.672431,0.141204
283,409.168744,0.137315
284,409.665286,0.138979
285,410.162048,0.139509
286,410.659022,0.140427
287,411.156202,0.146181
288,411.653579,0.148337
289,412.151147,0.149523
290,412.648896,0.148985
291,413.146821,0.155147
292,413.644912,0.158698
293,414.143164,0.156811
294,414.641567,0.153529
295,415.140114,0.157373
296,415.638799,0.158107
297,416.137612,0.15957
298,416.636548,0.163395
299,417.135597,0.169011
300,417.634753,0.166104
301,418.134007,0.164396
302,418.633353,0.166792
303,419.132783,0.169296
304,419.632289,0.170212
305,420.131863,0.17093
306,420.631498,0.17505
307,421.131186,0.177602
308,421.630921,0.17362
309,422.130693,0.178423
310,422.630496,0.178834
311,423.130322,0.177402
312,423.630163,0.175212
313,424.130012,0.180299
314,424.629861,0.182967
315,425.129702,0.184027
316,425.629529,0.18078
317,426.129333,0.180921
318,426.629107,0.181036
319,427.128843,0.180473
320,427.628534,0.175587
321,428.128172,0.174288
322,428.627749,0.170945
323,429.127258,0.175401
324,429.626692,0.175771
325,430.126042,0.175642
326,430.625301,0.183794
327,431.124462,0.185198
328,431.623516,0.189583
329,432.122457,0.2013
330,432.621277,0.205402
331,433.119968,0.207844
332,433.618522,0.206919
333,434.116932,0.206699
334,434.615191,0.214819
335,435.11329,0.223594
336,435.611222,0.223296
337,436.109058,0.228856
338,436.606873,0.230643
339,437.104666,0.226939
340,437.602437,0.227933
341,438.100187,0.229431
342,438.597915,0.236525
343,439.095622,0.237127
344,439.593307,0.244185
345,440.090971,0.24477
346,440.588612,0.245422
347,441.086232,0.250244
348,441.583831,0.262414
349,442.081407,0.26583
350,442.578962,0.26694
351,443.076494,0.268096
352,443.574005,0.262547
353,444.071494,0.260981
354,444.568961,0.263223
355,445.066407,0.270811
356,445.56383,0.264043
357,446.061231,0.267605
358,446.55861,0.273219
359,447.055967,0.273128
360,447.553301,0.276401
361,448.050614,0.282866
362,448.547904,0.277741
363,449.045173,0.288795
364,449.542419,0.285243
365,450.039642,0.288337
366,450.536844,0.289424
367,451.034023,0.293017
368,451.531179,0.289255
369,452.028314,0.289015
370,452.525425,0.290894
371,453.022515,0.282741
372,453.519582,0.284764
373,454.016626,0.290836
374,454.513648,0.293755
375,455.010647,0.297508
376,455.507623,0.305263
377,456.004577,0.310945
378,456.501508,0.304321
379,456.998417,0.315095
380,457.495303,0.314347
381,457.992166,0.320663
382,458.489006,0.324672
383,458.985823,0.32874
384,459.482618,0.341739
385,459.979389,0.342994
386,460.476138,0.365501
387,460.972864,0.368106
388,461.469566,0.374798
389,461.966246,0.382885
390,462.462903,0.383958
391,462.959536,0.385213
392,463.456147,0.387059
393,463.952734,0.407693
394,464.449298,0.412034
395,464.945839,0.405939
396,465.442356,0.415798
397,465.938851,0.416637
398,466.435322,0.430514
399,466.93177,0.435135
400,467.428194,0.444339
401,467.924595,0.453565
402,468.420973,0.451748
403,468.917327,0.457342
404,469.413657,0.480739
405,469.909964,0.480648
406,470.406248,0.485279
407,470.902508,0.490128
408,471.398744,0.49984
409,471.894957,0.511452
410,472.391146,0.511707
411,472.887312,0.525978
412,473.383453,0.53565
