pixel,intensity,reference_wavelength,reference_intensity,calibrated_wavelength,calibrated_intensity
34,0.06561583280563354,284.023227,0.0,284.023227,0.06561583280563354
35,0.06407857686281204,284.524273,0.0,284.524273,0.06407857686281204
36,0.06565657258033752,285.025318,0.0,285.025318,0.06565657258033752
37,0.06261392682790756,285.526364,0.0,285.526364,0.06261392682790756
38,0.06453587859869003,286.027409,0.0,286.027409,0.06453587859869003
39,0.06483238190412521,286.528455,0.0,286.528455,0.06483238190412521
40,0.0643857941031456,287.0295,0.0,287.0295,0.0643857941031456
41,0.06704837083816528,287.530545,0.0,287.530545,0.06704837083816528
42,0.06700027734041214,288.031591,0.0,288.031591,0.06700027734041214
43,0.0659160241484642,288.532636,0.0,288.532636,0.0659160241484642
44,0.06578690558671951,289.033682,0.0,289.033682,0.06578690558671951
45,0.06465578079223633,289.534727,0.0,289.534727,0.06465578079223633
46,0.06416067481040955,290.035773,0.0,290.035773,0.06416067481040955
47,0.06414685398340225,290.536818,0.0,290.536818,0.06414685398340225
48,0.06571393460035324,291.037864,0.0,291.037864,0.06571393460035324
49,0.06790650635957718,291.538909,0.0,291.538909,0.06790650635957718
50,0.06788421422243118,292.039955,0.0,292.039955,0.06788421422243118
51,0.06639597564935684,292.541,0.0,292.541,0.06639597564935684
52,0.06398165971040726,293.042045,0.0,293.042045,0.06398165971040726
53,0.06690383702516556,293.543091,0.0,293.543091,0.06690383702516556
54,0.06851029396057129,294.044136,0.0,294.044136,0.06851029396057129
55,0.06755643337965012,294.545182,0.0,294.545182,0.06755643337965012
56,0.06636950373649597,295.046227,0.0,295.046227,0.06636950373649597
57,0.06566122174263,295.547273,0.0,295.547273,0.06566122174263
58,0.06339455395936966,296.048318,0.0,296.048318,0.06339455395936966
59,0.06451612710952759,296.549364,0.0,296.549364,0.06451612710952759
60,0.06496157497167587,297.050409,0.0,297.050409,0.06496157497167587
61,0.06406960636377335,297.551455,0.0,297.551455,0.06406960636377335
62,0.06292355060577393,298.0525,0.0,298.0525,0.06292355060577393
63,0.06383483111858368,298.553545,0.0,298.553545,0.06383483111858368
64,0.06662967056035995,299.054591,0.0,299.054591,0.06662967056035995
65,0.06686441600322723,299.555636,0.0,299.555636,0.06686441600322723
66,0.0656859502196312,300.056682,0.0,300.056682,0.0656859502196312
67,0.06764779984951019,300.557727,0.0,300.557727,0.06764779984951019
68,0.06667111068964005,301.058773,0.0,301.058773,0.06667111068964005
69,0.06498481333255768,301.559818,0.0,301.559818,0.06498481333255768
70,0.06458667665719986,302.060864,0.0,302.060864,0.06458667665719986
71,0.06690936535596848,302.561909,0.0,302.561909,0.06690936535596848
72,0.06699924916028976,303.062955,0.0,303.062955,0.06699924916028976
73,0.06499886512756348,303.564,0.0,303.564,0.06499886512756348
74,0.0670839324593544,304.065045,0.0,304.065045,0.0670839324593544
75,0.06712283939123154,304.566091,0.0,304.566091,0.06712283939123154
76,0.06555253267288208,305.067136,0.0,305.067136,0.06555253267288208
77,0.06458944082260132,305.568182,0.0,305.568182,0.06458944082260132
78,0.06591053307056427,306.069227,0.0,306.069227,0.06591053307056427
79,0.06579061597585678,306.570273,0.0,306.570273,0.06579061597585678
80,0.06474171578884125,307.071318,0.0,307.071318,0.06474171578884125
81,0.06339131295681,307.572364,0.0,307.572364,0.06339131295681
82,0.06529814749956131,308.073409,0.0,308.073409,0.06529814749956131
83,0.06551359593868256,308.574455,0.0,308.574455,0.06551359593868256
84,0.06587926298379898,309.0755,0.0,309.0755,0.06587926298379898
85,0.06464942544698715,309.576545,0.0,309.576545,0.06464942544698715
86,0.0663054883480072,310.077591,0.0,310.077591,0.0663054883480072
87,0.06568082422018051,310.578636,0.0,310.578636,0.06568082422018051
88,0.06654098629951477,311.079682,0.0,311.079682,0.06654098629951477
89,0.06539828330278397,311.580727,0.0,311.580727,0.06539828330278397
90,0.06376238167285919,312.081773,0.0,312.081773,0.06376238167285919
91,0.06473150104284286,312.582818,0.0,312.582818,0.06473150104284286
92,0.06444093585014343,313.083864,0.0,313.083864,0.06444093585014343
93,0.06486524641513824,313.584909,0.0,313.584909,0.06486524641513824
94,0.06298419833183289,314.085955,0.0,314.085955,0.06298419833183289
95,0.06405995041131973,314.587,0.0,314.587,0.06405995041131973
96,0.06569880247116089,315.088045,0.0,315.088045,0.06569880247116089
97,0.06587659567594528,315.589091,0.0,315.589091,0.06587659567594528
98,0.0648277997970581,316.090136,0.0,316.090136,0.0648277997970581
99,0.06688079982995987,316.591182,0.0,316.591182,0.06688079982995987
100,0.066471166908741,317.092227,0.0,317.092227,0.066471166908741
101,0.06654494255781174,317.593273,0.0,317.593273,0.06654494255781174
102,0.06810916215181351,318.094318,0.0,318.094318,0.06810916215181351
103,0.06429056078195572,318.595364,0.0,318.595364,0.06429056078195572
104,0.06527193635702133,319.096409,0.0,319.096409,0.06527193635702133
105,0.0667448565363884,319.597455,0.0,319.597455,0.0667448565363884
106,0.06675045192241669,320.0985,0.0,320.0985,0.06675045192241669
107,0.06568915396928787,320.599545,0.0,320.599545,0.06568915396928787
108,0.06559477001428604,321.100591,0.0,321.100591,0.06559477001428604
109,0.06581612676382065,321.601636,0.0,321.601636,0.06581612676382065
110,0.06531444191932678,322.102682,0.0,322.102682,0.06531444191932678
111,0.06406496465206146,322.603727,0.0,322.603727,0.06406496465206146
112,0.06539590656757355,323.104773,0.0,323.104773,0.06539590656757355
113,0.06329423189163208,323.605818,0.0,323.605818,0.06329423189163208
114,0.06359846144914627,324.106864,0.0,324.106864,0.06359846144914627
115,0.06591028720140457,324.607909,0.0,324.607909,0.06591028720140457
116,0.06725317239761353,325.108955,0.0,325.108955,0.06725317239761353
117,0.06553689390420914,325.61,0.0,325.61,0.06553689390420914
118,0.06560106575489044,326.111045,0.0,326.111045,0.06560106575489044
119,0.06488541513681412,326.612091,0.0,326.612091,0.06488541513681412
120,0.06467904895544052,327.113136,0.0,327.113136,0.06467904895544052
121,0.0670279785990715,327.614182,0.0,327.614182,0.0670279785990715
122,0.06526363641023636,328.115227,0.0,328.115227,0.06526363641023636
123,0.06580003350973129,328.616273,0.0,328.616273,0.06580003350973129
124,0.06531725078821182,329.117318,0.0,329.117318,0.06531725078821182
125,0.06574764847755432,329.618364,0.0,329.618364,0.06574764847755432
126,0.06662633270025253,330.119409,0.0,330.119409,0.06662633270025253
127,0.06568053364753723,330.620455,0.0,330.620455,0.06568053364753723
128,0.06431033462285995,331.1215,0.0,331.1215,0.06431033462285995
129,0.06386445462703705,331.622545,0.0,331.622545,0.06386445462703705
130,0.06509768217802048,332.123591,0.0,332.123591,0.06509768217802048
131,0.06390518695116043,332.624636,0.0,332.624636,0.06390518695116043
132,0.06347119063138962,333.125682,0.0,333.125682,0.06347119063138962
133,0.06567138433456421,333.626727,0.0,333.626727,0.06567138433456421
134,0.06697224825620651,334.127773,0.0,334.127773,0.06697224825620651
135,0.06561001390218735,334.628818,0.0,334.628818,0.06561001390218735
136,0.06557991355657578,335.129864,0.0,335.129864,0.06557991355657578
137,0.06672202795743942,335.630909,0.0,335.630909,0.06672202795743942
138,0.06406878679990768,336.131955,0.0,336.131955,0.06406878679990768
139,0.06284039467573166,336.633,0.0,336.633,0.06284039467573166
140,0.06413773447275162,337.134045,0.0,337.134045,0.06413773447275162
141,0.06455863267183304,337.635091,0.0,337.635091,0.06455863267183304
142,0.06520400196313858,338.136136,0.0,338.136136,0.06520400196313858
143,0.06500488519668579,338.637182,0.0,338.637182,0.06500488519668579
144,0.06402736902236938,339.138227,0.0,339.138227,0.06402736902236938
145,0.0636725202202797,339.639273,0.0,339.639273,0.0636725202202797
146,0.06493230164051056,340.140318,0.0,340.140318,0.06493230164051056
147,0.06459663808345795,340.641364,0.0,340.641364,0.06459663808345795
148,0.06351476907730103,341.142409,0.0,341.142409,0.06351476907730103
149,0.06364721804857254,341.643455,0.0,341.643455,0.06364721804857254
150,0.06643962115049362,342.1445,0.0,342.1445,0.06643962115049362
151,0.06518495827913284,342.645545,0.0,342.645545,0.06518495827913284
152,0.06352763622999191,343.146591,0.0,343.146591,0.06352763622999191
153,0.06533634662628174,343.647636,0.0,343.647636,0.06533634662628174
154,0.06407424807548523,344.148682,0.0,344.148682,0.06407424807548523
155,0.06479541957378387,344.649727,0.0,344.649727,0.06479541957378387
156,0.06711159646511078,345.150773,0.0,345.150773,0.06711159646511078
157,0.06528417766094208,345.651818,0.0,345.651818,0.06528417766094208
158,0.06524631381034851,346.152864,0.0,346.152864,0.06524631381034851
159,0.06445863097906113,346.653909,0.0,346.653909,0.06445863097906113
160,0.06362748891115189,347.154955,0.0,347.154955,0.06362748891115189
161,0.06436339020729065,347.656,0.0,347.656,0.06436339020729065
162,0.06333866715431213,348.157045,0.0,348.157045,0.06333866715431213
163,0.06461387872695923,348.658091,0.0,348.658091,0.06461387872695923
164,0.06584636121988297,349.159136,0.0,349.159136,0.06584636121988297
165,0.06427835673093796,349.660182,0.0,349.660182,0.06427835673093796
166,0.06279384344816208,350.161227,0.0,350.161227,0.06279384344816208
167,0.06318562477827072,350.662273,0.0,350.662273,0.06318562477827072
168,0.06532420963048935,351.163318,0.0,351.163318,0.06532420963048935
169,0.06685762852430344,351.664364,0.0,351.664364,0.06685762852430344
170,0.0651259571313858,352.165409,0.0,352.165409,0.0651259571313858
171,0.06547503173351288,352.666455,0.0,352.666455,0.06547503173351288
172,0.06592459231615067,353.1675,0.0,353.1675,0.06592459231615067
173,0.06519812345504761,353.668545,0.0,353.668545,0.06519812345504761
174,0.06409002840518951,354.169591,0.0,354.169591,0.06409002840518951
175,0.06465189903974533,354.670636,0.0,354.670636,0.06465189903974533
176,0.06608385592699051,355.171682,0.0,355.171682,0.06608385592699051
177,0.06463512778282166,355.672727,0.0,355.672727,0.06463512778282166
178,0.06575431674718857,356.173773,0.0,356.173773,0.06575431674718857
179,0.06717346608638763,356.674818,0.0,356.674818,0.06717346608638763
180,0.06453834474086761,357.175864,0.0,357.175864,0.06453834474086761
181,0.06407180428504944,357.676909,0.0,357.676909,0.06407180428504944
182,0.0634850487112999,358.177955,0.0,358.177955,0.0634850487112999
183,0.06384583562612534,358.679,0.0,358.679,0.06384583562612534
184,0.06490714102983475,359.180045,0.0,359.180045,0.06490714102983475
185,0.06381318718194962,359.681091,0.0,359.681091,0.06381318718194962
186,0.06574247032403946,360.182136,0.0,360.182136,0.06574247032403946
187,0.0653000921010971,360.683182,0.0,360.683182,0.0653000921010971
188,0.06446120887994766,361.184227,0.0,361.184227,0.06446120887994766
189,0.06505633145570755,361.685273,0.0,361.685273,0.06505633145570755
190,0.06451612710952759,362.186318,0.0,362.186318,0.06451612710952759
191,0.06480363756418228,362.687364,0.0,362.687364,0.06480363756418228
192,0.0647398978471756,363.188409,0.0,363.188409,0.0647398978471756
193,0.0640016421675682,363.689455,0.0,363.689455,0.0640016421675682
194,0.06652866303920746,364.1905,0.0,364.1905,0.06652866303920746
195,0.0637623742222786,364.691545,0.0,364.691545,0.0637623742222786
196,0.06455301493406296,365.192591,0.0,365.192591,0.06455301493406296
197,0.06675495952367783,365.693636,0.0,365.693636,0.06675495952367783
198,0.06629865616559982,366.194682,0.0,366.194682,0.06629865616559982
199,0.0659824088215828,366.695727,0.0,366.695727,0.0659824088215828
200,0.06774488836526871,367.196773,0.0,367.196773,0.06774488836526871
201,0.07136724144220352,367.697818,0.0,367.697818,0.07136724144220352
202,0.0674486830830574,368.198864,0.0,368.198864,0.0674486830830574
203,0.06608424335718155,368.699909,0.0,368.699909,0.06608424335718155
204,0.06616946309804916,369.200955,0.0,369.200955,0.06616946309804916
205,0.06632304936647415,369.702,0.0,369.702,0.06632304936647415
206,0.06423003226518631,370.203045,0.0,370.203045,0.06423003226518631
207,0.06383515894412994,370.704091,0.0,370.704091,0.06383515894412994
208,0.06547693908214569,371.205136,0.0,371.205136,0.06547693908214569
209,0.06185958907008171,371.706182,0.0,371.706182,0.06185958907008171
210,0.06344768404960632,372.207227,0.0,372.207227,0.06344768404960632
211,0.0659227967262268,372.708273,0.0,372.708273,0.0659227967262268
212,0.06605222821235657,373.209318,0.0,373.209318,0.06605222821235657
213,0.06747546046972275,373.710364,0.0,373.710364,0.06747546046972275
214,0.06628622114658356,374.211409,0.0,374.211409,0.06628622114658356
215,0.06521549075841904,374.712455,0.0,374.712455,0.06521549075841904
216,0.06646064668893814,375.2135,0.0,375.2135,0.06646064668893814
217,0.06296171993017197,375.714545,0.0,375.714545,0.06296171993017197
218,0.06563329696655273,376.215591,0.0,376.215591,0.06563329696655273
219,0.06275183707475662,376.716636,0.0,376.716636,0.06275183707475662
220,0.06090087071061134,377.217682,0.0,377.217682,0.06090087071061134
221,0.06321276724338531,377.718727,0.0,377.718727,0.06321276724338531
222,0.06555172055959702,378.219773,0.0,378.219773,0.06555172055959702
223,0.06517539173364639,378.720818,0.0,378.720818,0.06517539173364639
224,0.06543779373168945,379.221864,0.0,379.221864,0.06543779373168945
225,0.06395754963159561,379.722909,0.0,379.722909,0.06395754963159561
226,0.06440751254558563,380.223955,1.662e-320,380.223955,0.06440751254558563
227,0.06276234984397888,380.725,1.5519855141298338e-307,380.725,0.06276234984397888
228,0.0633494034409523,381.226045,7.8067210647268465e-295,381.226045,0.0633494034409523
229,0.06500488519668579,381.727091,2.115301737016026e-282,381.727091,0.06500488519668579
230,0.06351146847009659,382.228136,3.08708812316755e-270,382.228136,0.06351146847009659
231,0.06544921547174454,382.729182,2.426874509502045e-258,382.729182,0.06544921547174454
232,0.06674324721097946,383.230227,1.027589653856609e-246,383.230227,0.06674324721097946
233,0.06374271214008331,383.731273,2.3437573423759142e-235,383.731273,0.06374271214008331
234,0.06506173312664032,384.232318,2.8792591155277475e-224,384.232318,0.06506173312664032
235,0.06415306031703949,384.733364,1.9053216506962326e-213,384.733364,0.06415306031703949
236,0.06659463793039322,385.234409,6.790974650577578e-203,385.234409,0.06659463793039322
237,0.06738509237766266,385.735455,1.3038099492777405e-192,385.735455,0.06738509237766266
238,0.0645725280046463,386.2365,1.3482604640719897e-182,386.2365,0.0645725280046463
239,0.06464646756649017,386.737545,7.509852852562788e-173,386.737545,0.06464646756649017
240,0.06615450978279114,387.238591,2.253231537725514e-163,387.238591,0.06615450978279114
241,0.0664575845003128,387.739636,3.641322554836167e-154,387.739636,0.0664575845003128
242,0.0649462342262268,388.240682,3.169773091764654e-145,388.240682,0.0649462342262268
243,0.06494113802909851,388.741727,1.4861998265229155e-136,388.741727,0.06494113802909851
244,0.06504090130329132,389.242773,3.753538362182245e-128,389.242773,0.06504090130329132
245,0.06392411142587662,389.743818,5.106056225427509e-120,389.743818,0.06392411142587662
246,0.0649452954530716,390.244864,3.7414838479815853e-112,390.244864,0.0649452954530716
247,0.06749945878982544,390.745909,1.4766729198750144e-104,390.745909,0.06749945878982544
248,0.06683320552110672,391.246955,3.139331819674883e-97,391.246955,0.06683320552110672
249,0.06899213045835495,391.748,3.5947886339156696e-90,391.748,0.06899213045835495
250,0.06525522470474243,392.249045,2.21721402398987e-83,392.249045,0.06525522470474243
251,0.06450533121824265,392.750091,7.366356627326453e-77,392.750091,0.06450533121824265
252,0.06742225587368011,393.251136,1.318204225720505e-70,393.251136,0.06742225587368011
253,0.06791887432336807,393.752182,1.2706397942977263e-64,393.752182,0.06791887432336807
254,0.06601215153932571,394.253227,6.59702475202223e-59,394.253227,0.06601215153932571
255,0.06694233417510986,394.754273,1.8449410585478968e-53,394.754273,0.06694233417510986
256,0.0691797062754631,395.255318,2.7790979828805354e-48,395.255318,0.0691797062754631
257,0.06737349182367325,395.756364,2.254928994441922e-43,395.756364,0.06737349182367325
258,0.06361787766218185,396.257409,9.854848129108642e-39,396.257409,0.06361787766218185
259,0.06798800081014633,396.758455,2.319923035300531e-34,396.758455,0.06798800081014633
260,0.06529814749956131,397.2595,2.9416184724175664e-30,397.2595,0.06529814749956131
261,0.06697738170623779,397.760545,2.0090799990517147e-26,397.760545,0.06697738170623779
262,0.06832116842269897,398.261591,7.391168168776843e-23,398.261591,0.06832116842269897
263,0.07122886925935745,398.762636,1.464602165018189e-19,398.762636,0.07122886925935745
264,0.06388653069734573,399.263682,1.56325618198304e-16,399.263682,0.06388653069734573
265,0.06638427078723907,399.764727,8.987366344238374e-14,399.764727,0.06638427078723907
266,0.07429130375385284,400.265773,2.7831560473272245e-11,400.265773,0.07429130375385284
267,0.07929526269435883,400.766818,4.6423250852257235e-09,400.766818,0.07929526269435883
268,0.07926207035779953,401.267864,4.170952952292125e-07,401.267864,0.07926207035779953
269,0.08277501165866852,401.768909,2.0185010752333517e-05,401.768909,0.08277501165866852
270,0.08774516731500626,402.269955,0.0005261666967630984,402.269955,0.08774516731500626
271,0.08722090721130371,402.771,0.007387759555859569,402.771,0.08722090721130371
272,0.08969052881002426,403.272045,0.055872778305298305,403.272045,0.08969052881002426
273,0.0925988107919693,403.773091,0.22760764798304606,403.773091,0.0925988107919693
274,0.0915297269821167,404.274136,0.49942475824172694,404.274136,0.0915297269821167
275,0.0879240557551384,404.775182,0.5902707745577154,404.775182,0.0879240557551384
276,0.08360028266906738,405.276227,0.3757770044536012,405.276227,0.08360028266906738
277,0.0787360742688179,405.777273,0.12885641442199425,405.777273,0.0787360742688179
278,0.07726789265871048,406.278318,0.023800203119339867,406.278318,0.07726789265871048
279,0.07464320957660675,406.779364,0.0023678333616567837,406.779364,0.07464320957660675
280,0.07385311275720596,407.280409,0.00012688826476496055,407.280409,0.07385311275720596
281,0.07241003215312958,407.781455,3.662575276928784e-06,407.781455,0.07241003215312958
282,0.0694347470998764,408.2825,5.694460496759445e-08,408.2825,0.0694347470998764
283,0.06722957640886307,408.783545,4.768883671319461e-10,408.783545,0.06722957640886307
284,0.0667271763086319,409.284591,2.1511665799339305e-12,409.284591,0.0667271763086319
285,0.06811422109603882,409.785636,5.226776000486152e-15,409.785636,0.06811422109603882
286,0.06693118065595627,410.286682,6.840468245633898e-18,410.286682,0.06693118065595627
287,0.06852646172046661,410.787727,4.822157369323354e-21,410.787727,0.06852646172046661
288,0.06683222204446793,411.288773,1.8309983443913483e-24,411.288773,0.06683222204446793
289,0.06589354574680328,411.789818,3.7448911743155626e-28,411.789818,0.06589354574680328
290,0.06820734590291977,412.290864,4.125536211369424e-32,412.290864,0.06820734590291977
291,0.0644708052277565,412.791909,2.448089862683518e-36,412.791909,0.0644708052277565
292,0.0669599249958992,413.292955,7.824618762065343e-41,413.292955,0.0669599249958992
293,0.06789737194776535,413.794,1.347118625276619e-45,413.794,0.06789737194776535
294,0.06468935310840607,414.295045,1.2492421064245778e-50,414.295045,0.06468935310840607
295,0.06682852655649185,414.796091,6.239857292535206e-56,414.796091,0.06682852655649185
296,0.06398773193359375,415.297136,1.678847052513337e-61,415.297136,0.06398773193359375
297,0.06466202437877655,415.798182,2.4329534822502013e-67,415.798182,0.06466202437877655
298,0.06905750930309296,416.299227,1.8991793632796076e-73,416.299227,0.06905750930309296
299,0.06663408875465393,416.800273,7.985153788560398e-80,416.800273,0.06663408875465393
300,0.06787063926458359,417.301318,1.808469396680224e-86,417.301318,0.06787063926458359
301,0.06637140363454819,417.802364,2.2060893374336445e-93,417.802364,0.06637140363454819
302,0.06605071574449539,418.303409,1.449594981233534e-100,418.303409,0.06605071574449539
303,0.0683571994304657,418.804455,5.1304237549631196e-108,418.804455,0.0683571994304657
304,0.06612496078014374,419.3055,9.780758166588294e-116,419.3055,0.06612496078014374
305,0.06497916579246521,419.806545,1.0043611913945278e-123,419.806545,0.06497916579246521
306,0.0681619942188263,420.307591,7.0179030690234956e-130,420.307591,0.0681619942188263
307,0.069117970764637,420.808636,1.0918698666118784e-121,420.808636,0.069117970764637
308,0.06732253730297089,421.309682,9.223578031711144e-114,421.309682,0.06732253730297089
309,0.06575783342123032,421.810727,4.1967200778063693e-106,421.810727,0.06575783342123032
310,0.06628496944904327,422.311773,1.0285684003327747e-98,422.311773,0.06628496944904327
311,0.06960950791835785,422.812818,1.3578114172880336e-91,422.812818,0.06960950791835785
312,0.06736584007740021,423.313864,9.655110771680866e-85,423.313864,0.06736584007740021
313,0.06835924834012985,423.814909,3.6979347271351148e-78,423.814909,0.06835924834012985
314,0.06607013195753098,424.315955,7.629071323301512e-72,424.315955,0.06607013195753098
315,0.0651974305510521,424.817,8.477530431254007e-66,424.817,0.0651974305510521
316,0.06570848822593689,425.318045,5.074171700794951e-60,425.318045,0.06570848822593689
317,0.0648561343550682,425.819091,1.6359491677581412e-54,425.819091,0.0648561343550682
318,0.06618128716945648,426.320136,2.8409350740191163e-49,426.320136,0.06618128716945648
319,0.0681254118680954,426.821182,2.6574223560564334e-44,426.821182,0.0681254118680954
320,0.06642866134643555,427.322227,1.3388989152270228e-39,427.322227,0.06642866134643555
321,0.06599326431751251,427.823273,3.633638302146295e-35,427.823273,0.06599326431751251
322,0.06747343391180038,428.324318,5.311590704610811e-31,428.324318,0.06747343391180038
323,0.06715688109397888,428.825364,4.182280304601935e-27,428.825364,0.06715688109397888
324,0.06785787642002106,429.326409,1.7737472948430636e-23,429.326409,0.06785787642002106
325,0.07041177898645401,429.827455,4.052051067209727e-20,429.827455,0.07041177898645401
326,0.06641685217618942,430.3285,4.985964952621063e-17,430.3285,0.06641685217618942
327,0.07011125236749649,430.829545,3.3046209511940577e-14,430.829545,0.07011125236749649
328,0.07158558070659637,431.330591,1.1797691299268518e-11,431.330591,0.07158558070659637
329,0.06878545135259628,431.831636,2.2686377824035517e-09,431.831636,0.06878545135259628
330,0.07644183933734894,432.332682,2.349823086089273e-07,432.332682,0.07644183933734894
331,0.10261731594800949,432.833727,1.3109888582233086e-05,432.833727,0.10261731594800949
332,0.1347154974937439,433.334773,0.00039397043844006263,433.334773,0.1347154974937439
333,0.15916164219379425,433.835818,0.006377099192109589,433.835818,0.15916164219379425
334,0.20491695404052734,434.336864,0.0556009787638719,434.336864,0.20491695404052734
335,0.23084411025047302,434.837909,0.2611185197638177,434.837909,0.23084411025047302
336,0.24637030065059662,435.338955,0.6605285122144303,435.338955,0.24637030065059662
337,0.2505576014518738,435.84,0.9,435.84,0.2505576014518738
338,0.22825145721435547,436.349339,0.6537426575826705,436.349339,0.22825145721435547
339,0.19794060289859772,436.858584,0.25061222588189974,436.858584,0.19794060289859772
340,0.1641673445701599,437.367737,0.05071999882408439,437.367737,0.1641673445701599
341,0.12547506392002106,437.876797,0.005421136672738206,437.876797,0.12547506392002106
342,0.08974713832139969,438.385764,0.0003061171315584001,438.385764,0.08974713832139969
343,0.07613267004489899,438.89464,9.135167620732713e-06,438.89464,0.07613267004489899
344,0.06883349269628525,439.403423,1.4412301350698783e-07,439.403423,0.06883349269628525
345,0.06843960285186768,439.912115,1.2024895003558931e-09,439.912115,0.06843960285186768
346,0.0704883560538292,440.420716,5.307732612072256e-12,440.420716,0.0704883560538292
347,0.0712163895368576,440.929225,1.2398542196877608e-14,440.929225,0.0712163895368576
348,0.06905049830675125,441.437643,1.5332405096026623e-17,441.437643,0.06905049830675125
349,0.06789984554052353,441.945971,1.0040839909509474e-20,441.945971,0.06789984554052353
350,0.06874388456344604,442.454208,3.4834042522393845e-24,442.454208,0.06874388456344604
351,0.06780752539634705,442.962355,6.404019907830797e-28,442.962355,0.06780752539634705
352,0.0673704743385315,443.470412,6.241130714395992e-32,443.470412,0.0673704743385315
353,0.06698936223983765,443.978379,3.2253920869545066e-36,443.978379,0.06698936223983765
354,0.06645700335502625,444.486257,8.841947430655748e-41,444.486257,0.06645700335502625
355,0.06465064734220505,444.994045,1.2862176171337964e-45,444.994045,0.06465064734220505
356,0.06628929823637009,445.501744,9.931583440580637e-51,445.501744,0.06628929823637009
357,0.06602203100919724,446.009355,4.0718733262120027e-56,446.009355,0.06602203100919724
358,0.06420563161373138,446.516877,8.867406239057507e-62,446.516877,0.06420563161373138
359,0.0649743378162384,447.02431,1.0260548389139233e-67,447.02431,0.0649743378162384
360,0.068125419318676,447.531656,6.310098628895182e-74,447.531656,0.068125419318676
361,0.06597715616226196,448.038914,2.063232241630735e-80,448.038914,0.06597715616226196
362,0.06679700314998627,448.546084,3.5879783361385685e-87,448.546084,0.06679700314998627
363,0.06716311722993851,449.053166,3.319590751391434e-94,449.053166,0.06716311722993851
364,0.065808966755867,449.560162,1.6344296476113888e-101,449.560162,0.065808966755867
365,0.06555550545454025,450.067071,4.284006301173784e-109,450.067071,0.06555550545454025
366,0.06568915396928787,450.573893,5.979677502356186e-117,450.573893,0.06568915396928787
367,0.06808075308799744,451.080628,4.4462184734298244e-125,451.080628,0.06808075308799744
368,0.0674486830830574,451.587278,1.7615584610398775e-133,451.587278,0.0674486830830574
369,0.06888237595558167,452.093841,3.720228571811371e-142,452.093841,0.06888237595558167
370,0.06676626950502396,452.600319,4.189036277294648e-151,452.600319,0.06676626950502396
371,0.0656384602189064,453.106712,2.5157575708044044e-160,453.106712,0.0656384602189064
372,0.0674133449792862,453.613019,8.061035976002049e-170,453.613019,0.0674133449792862
373,0.06633567065000534,454.119241,1.378480363387894e-179,454.119241,0.06633567065000534
374,0.06584092229604721,454.625378,1.2584504691318163e-189,454.625378,0.06584092229604721
375,0.07019542157649994,455.131431,6.135005867000641e-200,455.131431,0.07019542157649994
376,0.06479369848966599,455.6374,1.597620572031182e-210,455.6374,0.06479369848966599
377,0.06772797554731369,456.143285,2.223046687890422e-221,456.143285,0.06772797554731369
