Pixel,Wavelength,Intensity
0,354.936306,0.019653238356113434
1,354.663459,0.018830066546797752
2,354.402701,0.01798631250858307
3,354.153977,0.01827956922352314
4,353.917231,0.01773495227098465
5,353.692409,0.01818181574344635
6,353.479455,0.01889866404235363
7,353.278313,0.018475070595741272
8,353.088929,0.017961876466870308
9,352.911247,0.019372614100575447
10,352.745212,0.017269469797611237
11,352.590768,0.01876833103597164
12,352.44786,0.017874598503112793
13,352.316434,0.018817204982042313
14,352.196432,0.01888151466846466
15,352.087801,0.01886904612183571
16,351.990485,0.01785598136484623
17,351.904429,0.017896080389618874
18,351.829577,0.017595307901501656
19,351.765874,0.01773495227098465
20,351.713265,0.017825312912464142
21,351.671694,0.018497630953788757
22,351.641106,0.017921146005392075
23,351.621446,0.018475070595741272
24,351.612659,0.018515324220061302
25,351.614689,0.018217366188764572
26,351.62748,0.018445324152708054
27,351.650979,0.020430106669664383
28,351.685128,0.018507657572627068
29,351.729874,0.01753014139831066
30,351.78516,0.017720095813274384
31,351.850932,0.01835559867322445
32,351.927134,0.018293535336852074
33,352.01371,0.018457822501659393
34,352.110606,0.017595306038856506
35,352.217767,0.01820625551044941
36,352.335136,0.01775297336280346
37,352.462658,0.01762901246547699
38,352.600279,0.019145850092172623
39,352.747943,0.018285321071743965
40,352.905595,0.017874598503112793
41,353.073178,0.01794031262397766
42,353.250639,0.019210334867239
43,353.437922,0.017921147868037224
44,353.634971,0.017896080389618874
45,353.841731,0.017563775181770325
46,354.058147,0.017812533304095268
47,354.284164,0.017595307901501656
48,354.519726,0.01749418117105961
49,354.764777,0.018068302422761917
50,355.019264,0.017269467934966087
51,355.283129,0.017219338566064835
52,355.556319,0.017176371067762375
53,355.838777,0.01852514035999775
54,356.130449,0.017975453287363052
55,356.431278,0.01819685474038124
56,356.741211,0.019210334867239
57,357.060191,0.018293535336852074
58,357.388163,0.01831558533012867
59,357.725072,0.01794031262397766
60,358.070863,0.019007276743650436
61,358.425479,0.017269467934966087
62,358.788867,0.01944172941148281
63,359.160971,0.017665131017565727
64,359.541735,0.018817204982042313
65,359.931103,0.01857282593846321
66,360.329022,0.017896082252264023
